"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Deep Bay","DM5","2000-10-16","1","Surface Water","1.4","0.007","23.6","0.06","0.42","0.19","0.31","26.4","9.6","1.3","1.5","31.4","<0.2","8.3","0.042","0.12","0.11","1200","450","6.9","102","1.1","0.076","0.3"
"Deep Bay","DM5","2000-10-16","1","Middle Water","1.8","0.008","36.2","0.07","0.46","0.23","0.31","26.3","14","1.4","1.5","31.7","<0.2","8.4","0.039","0.12","0.11","3700","1000","7","104","2.7","0.077","0.4"
"Deep Bay","DM5","2000-10-16","1","Bottom Water","2.8","0.008","44.7","0.08","0.55","0.33","0.29","26.3","29","1.4","1.5","31.7","0.2","8.4","0.035","0.11","0.11","4700","1700","6.9","103","0.3","0.073","0.5"
"Deep Bay","DM5","2000-11-13","1","Surface Water","7.4","0.002","4.9","0.08","0.45","0.27","0.28","14.4","45","1.2","1","29.6","1.6","7.9","0.032","0.056","0.12","3000","700","6.5","92","<0.2","0.099","0.6"
"Deep Bay","DM5","2000-11-13","1","Middle Water","7.6","0.002","4.9","0.09","0.5","0.31","0.29","14.5","47","1.2","1","30.2","2.1","7.9","0.028","0.055","0.13","2900","1100","5.9","85","<0.2","0.1","0.6"
"Deep Bay","DM5","2000-11-13","1","Bottom Water","8.3","0.002","9.7","0.09","0.48","0.31","0.27","14.6","62","1.2","1","31.1","1.7","7.9","0.026","0.054","0.12","3400","1200","6.2","90","<0.2","0.1","0.6"
"Deep Bay","DM5","2000-12-13","1","Surface Water","2.3","0.007","18","0.08","0.76","0.43","0.6","19.8","13","2.1","1.5","30.6","2.3","7.9","0.057","0.047","0.28","1900","840","5.6","74","0.8","0.27","1.1"
"Deep Bay","DM5","2000-12-13","1","Middle Water","2.3","0.007","18.3","0.08","0.74","0.42","0.6","19.9","13","2","1.5","30.8","<0.2","7.9","0.055","0.045","0.27","1800","910","6.8","89","2.8","0.28","0.9"
"Deep Bay","DM5","2000-12-13","1","Bottom Water","2.2","0.006","24.7","0.07","0.55","0.31","0.43","20.2","15","1.6","1.5","31.8","2.4","8","0.045","0.034","0.21","2300","650","6.5","87","1.3","0.19","0.9"
"Deep Bay","DM5","2001-01-11","1","Surface Water","1.2","0.007","14.7","0.1","0.72","0.4","0.57","18","10","1.8","2","30","<0.2","8","0.057","0.043","0.28","650","420","6.9","87","3.2","0.25","1.5"
"Deep Bay","DM5","2001-01-11","1","Middle Water","1.4","0.008","14.2","0.08","0.72","0.41","0.59","18.1","9.7","1.8","2","30.4","<0.2","8","0.056","0.041","0.27","530","250","6.8","87","2.7","0.28","1.2"
"Deep Bay","DM5","2001-01-11","1","Bottom Water","2.5","0.007","23.2","0.08","0.64","0.36","0.5","18.3","20","1.6","2","30.8","<0.2","8","0.052","0.035","0.24","1200","700","6.7","86","2.9","0.22","1.2"
"Deep Bay","DM5","2001-02-12","1","Surface Water","4.1","0.007","46.1","0.1","0.83","0.47","0.62","17.5","27","1.6","1","29.3","<0.2","8","0.044","0.083","0.28","450","360","6.5","82","3.6","0.26","0.9"
"Deep Bay","DM5","2001-02-12","1","Middle Water","4.7","0.008","59.7","0.11","0.92","0.5","0.7","17.5","38","1.6","1","29.6","0.2","8.1","0.045","0.081","0.34","500","440","6.2","78","2.9","0.28","0.7"
"Deep Bay","DM5","2001-02-12","1","Bottom Water","5.2","0.009","75.1","0.11","0.84","0.49","0.62","17.6","37","1.6","1","29.8","0.3","8.1","0.046","0.08","0.27","510","400","6.2","77","2.6","0.27","0.8"
"Deep Bay","DM5","2001-03-14","1","Surface Water","0.7","0.003","36.6","0.1","0.96","0.55","0.79","19.1","8.9","1.9","1.5","28","<0.2","7.4","0.044","0.05","0.36","890","590","3.4","44","1.7","0.38","1.2"
"Deep Bay","DM5","2001-03-14","1","Middle Water","2.7","0.002","24","0.09","0.65","0.44","0.46","19","33","1.2","1.5","30","<0.2","7.4","0.028","0.034","0.18","1600","700","3.3","43","3.4","0.25","0.6"
"Deep Bay","DM5","2001-03-14","1","Bottom Water","3.2","0.002","65.8","0.1","0.66","0.45","0.44","19","57","1.2","1.5","30.4","<0.2","7.5","0.026","0.03","0.18","730","400","3.3","43","2.2","0.23","0.5"
"Deep Bay","DM5","2001-04-17","1","Surface Water","1.1","0.016","18.6","0.09","1.36","0.64","1.17","22.7","4.5","3.1","1.5","23.9","3.1","8","0.059","0.1","0.62","230","130","6.7","89","3.6","0.45","1.5"
"Deep Bay","DM5","2001-04-17","1","Middle Water","0.9","0.008","17.9","0.06","0.64","0.3","0.57","21.9","4.3","1.6","1.5","29.7","<0.2","8","0.038","0.069","0.27","1600","620","6.7","91","3.1","0.23","0.5"
"Deep Bay","DM5","2001-04-17","1","Bottom Water","1.2","0.006","24.1","0.06","0.55","0.27","0.44","21.8","7.6","1.4","1.5","30.6","<0.2","8","0.034","0.061","0.22","2900","1800","6.5","88","2.9","0.16","0.3"
"Deep Bay","DM5","2001-05-11","1","Surface Water","1.1","0.007","19.5","0.05","1","0.32","0.86","26","5.4","2.7","1.5","22.9","<0.2","7.9","0.037","0.064","0.62","100","79","6.1","85","1.8","0.18","0.9"
"Deep Bay","DM5","2001-05-11","1","Middle Water","1.2","0.007","18.9","0.08","0.98","0.41","0.73","25.4","7.8","2.3","1.5","26.3","<0.2","8","0.042","0.054","0.52","530","240","6","85","2","0.16","0.7"
"Deep Bay","DM5","2001-05-11","1","Bottom Water","3","0.005","35.2","0.07","0.61","0.23","0.5","25.3","24","1.9","1.5","27.7","0.3","8","0.027","0.043","0.34","1100","330","5.9","84","1.4","0.12","0.4"
"Deep Bay","DM5","2001-06-14","1","Surface Water","3.5","0.009","48.3","0.11","2.16","0.82","1.8","27.7","31","7.2","0.5","2","0.7","7.5","0.047","0.24","1.1","8300","3200","5.9","76","2.1","0.46","2.3"
"Deep Bay","DM5","2001-06-14","1","Middle Water","2.7","0.006","32.6","0.09","1.89","0.73","1.58","26.9","28","7.1","0.5","12.2","<0.2","7.3","0.056","0.2","0.96","5700","2900","5.4","73","1.8","0.42","1.7"
"Deep Bay","DM5","2001-06-14","1","Bottom Water","2.5","0.012","17.1","0.09","1.74","0.71","1.35","26.7","26","6.4","0.5","27.3","2.6","7.9","0.049","0.17","0.86","5200","2000","4.9","71","<0.2","0.32","<0.1"
"Deep Bay","DM5","2001-07-09","1","Surface Water","3","0.001","46.5","0.08","1.81","0.42","1.51","30","26","8.7","0.5","1.4","<0.2","6.2","0.032","0.29","1.1","2900","660","5.5","74","2.2","0.12","2.2"
"Deep Bay","DM5","2001-07-09","1","Middle Water","2","0.001","20.5","0.07","1.47","0.31","1.27","27.4","13","6.3","0.5","16.2","0.4","6.2","0.043","0.22","0.94","1300","470","5.4","75","1","0.11","0.9"
"Deep Bay","DM5","2001-07-09","1","Bottom Water","1.4","0.001","52.3","0.06","1.02","0.25","0.85","27","12","4.4","0.5","21.5","0.3","6.2","0.045","0.15","0.62","4300","1100","5.1","73","0.4","0.077","1"
"Deep Bay","DM5","2001-08-22","1","Surface Water","1.2","0.005","11.8","0.06","1.15","0.27","0.95","29.5","8.8","5.9","1","15.4","<0.2","8","0.03","0.17","0.71","1100","640","4.4","64","1.8","0.07","1.2"
"Deep Bay","DM5","2001-08-22","1","Middle Water","1.2","0.004","11.3","0.07","0.93","0.24","0.77","28.9","6.4","4.3","1","20.6","<0.2","8","0.035","0.16","0.53","1100","560","4","59","1.4","0.075","1.7"
"Deep Bay","DM5","2001-08-22","1","Bottom Water","2.2","0.004","62.5","0.07","0.8","0.24","0.65","27.9","18","3.7","1","25","2.2","8","0.029","0.13","0.43","1500","570","3.7","55","1","0.086","0.8"
"Deep Bay","DM5","2001-09-20","1","Surface Water","1.2","0.002","13.2","0.07","0.88","0.24","0.72","28.5","7.6","3.2","1","22.2","2.5","7.6","0.038","0.17","0.47","1000","570","4.6","67","1.9","0.077","1.5"
"Deep Bay","DM5","2001-09-20","1","Middle Water","1.2","0.001","15","0.1","0.82","0.25","0.63","28.5","6.4","2.6","1","24.9","1.5","7.6","0.029","0.15","0.42","2300","800","4.9","73","1.8","0.059","1.2"
"Deep Bay","DM5","2001-09-20","1","Bottom Water","1.1","0.002","49","0.08","0.82","0.22","0.67","28.4","7","3","1","26.9","2.9","7.7","0.032","0.16","0.44","1200","570","5","75","1.2","0.065","1.3"
"Deep Bay","DM5","2001-10-19","1","Surface Water","1.3","0.002","17.9","0.06","0.71","0.21","0.57","26.3","8","2","1","28.4","<0.2","7.8","0.036","0.22","0.28","750","420","5.7","84","2.3","0.068","0.1"
"Deep Bay","DM5","2001-10-19","1","Middle Water","1.4","0.002","19.4","0.05","0.63","0.19","0.5","26.2","8.3","1.9","1","29.2","0.8","7.9","0.032","0.2","0.24","1200","660","5.2","76","1.2","0.06","<0.1"
"Deep Bay","DM5","2001-10-19","1","Bottom Water","2.1","0.001","26.1","0.05","0.6","0.22","0.42","26.2","13","1.7","1","29.8","1.1","7.9","0.022","0.18","0.2","1300","640","5.2","76","<0.2","0.036","<0.1"
"Deep Bay","DM5","2001-11-16","1","Surface Water","5.4","0.002","57","0.07","0.36","0.22","0.22","21.4","49","0.85","0.5","32.6","<0.2","7.9","0.013","0.07","0.072","2500","760","6.6","91","1.6","0.078","1.2"
"Deep Bay","DM5","2001-11-16","1","Middle Water","12","0.002","69.7","0.12","0.49","0.34","0.23","21.4","120","0.81","0.5","32.6","1.8","7.9","0.009","0.073","0.077","3200","1300","6.9","95","1.4","0.077","1.3"
"Deep Bay","DM5","2001-11-16","1","Bottom Water","14","0.002","148.4","0.13","0.55","0.38","0.25","21.3","130","0.68","0.5","32.5","2.6","7.9","0.015","0.089","0.08","6500","2600","6.8","93","0.9","0.079","1.3"
"Deep Bay","DM5","2001-12-14","1","Surface Water","5","0.003","47.6","0.07","0.46","0.29","0.28","19.8","42","1.1","1","32.4","1.4","8","0.028","0.037","0.13","1200","570","6.4","86","<0.2","0.11","1.5"
"Deep Bay","DM5","2001-12-14","1","Middle Water","4.9","0.003","53.3","0.08","0.42","0.25","0.28","19.8","36","1","1","32.4","1.8","8","0.024","0.036","0.13","1100","510","7.6","101","<0.2","0.11","1.6"
"Deep Bay","DM5","2001-12-14","1","Bottom Water","4.4","0.003","53.8","0.07","0.44","0.27","0.28","19.8","42","1.2","1","32.4","0.5","8","0.019","0.036","0.13","970","620","7.6","101","<0.2","0.11","1.7"
"Deep Bay","DM5","2002-01-15","1","Surface Water","1.2","0.007","16.6","0.06","1.03","0.53","0.85","18.5","6.4","2.1","1","27.2","1.1","7.9","0.007","0.083","0.42","520","410","7.5","95","2.4","0.35","2.4"
"Deep Bay","DM5","2002-01-15","1","Middle Water","1.2","0.006","16.6","0.05","0.85","0.38","0.74","18.3","7.2","2","1","27.9","0.8","7.9","0.01","0.079","0.39","1000","590","7.7","97","0.4","0.27","1.3"
"Deep Bay","DM5","2002-01-15","1","Bottom Water","1","0.005","17.7","0.03","0.83","0.39","0.7","18.2","7.7","1.9","1","28.6","<0.2","7.9","0.02","0.074","0.37","1000","550","7.2","90","1.4","0.26","1.4"
"Deep Bay","DM5","2002-02-15","1","Surface Water","0.9","0.008","18.8","0.05","0.88","0.52","0.78","18.1","6.1","1.7","1.5","28.8","1.2","7.8","0.033","0.054","0.31","430","310","7.3","92","1.9","0.42","1.7"
"Deep Bay","DM5","2002-02-15","1","Middle Water","1","0.008","17.9","0.05","0.81","0.47","0.76","17.9","7.6","1.6","1.5","30.1","0.6","7.8","0.03","0.048","0.29","3000","2300","7.2","91","1.2","0.42","1.5"
"Deep Bay","DM5","2002-02-15","1","Bottom Water","0.9","0.007","33.8","0.05","0.7","0.44","0.61","17.9","6.9","1.4","1.5","30.7","0.6","7.9","0.031","0.043","0.22","1300","1000","7.4","94","1","0.35","1.3"
"Deep Bay","DM5","2002-03-15","1","Surface Water","1.1","0.012","13.6","0.07","0.88","0.49","0.75","21","6.6","1.5","1.5","27.8","1.8","8","0.029","0.058","0.33","740","460","6","79","4.2","0.36","1.4"
"Deep Bay","DM5","2002-03-15","1","Middle Water","2.8","0.007","20.6","0.05","0.55","0.29","0.46","20.5","15","1.1","1.5","30.5","1","8","0.016","0.035","0.22","980","590","6.6","87","2.1","0.2","0.9"
"Deep Bay","DM5","2002-03-15","1","Bottom Water","2.5","0.007","30.4","0.05","0.56","0.31","0.45","20.5","22","1","1.5","30.6","1","8","0.02","0.032","0.22","850","580","6.7","89","2.7","0.2","1.2"
"Deep Bay","DM5","2002-04-17","1","Surface Water","0.6","0.001","9","0.05","1.03","0.39","0.86","23.9","2.9","1.5","2","24.9","0.6","7.1","0.032","0.064","0.58","150","100","5.7","79","3.5","0.22","1"
"Deep Bay","DM5","2002-04-17","1","Middle Water","<0.5","0.002","7.8","0.04","0.82","0.32","0.71","23.5","1.8","1","2","28","0.8","7.3","0.03","0.053","0.45","410","220","6.1","85","4.6","0.21","1"
"Deep Bay","DM5","2002-04-17","1","Bottom Water","0.9","0.002","14.6","0.04","0.71","0.29","0.6","23.4","8.1","0.85","2","28.7","2.4","7.3","0.03","0.044","0.38","2200","700","6.3","88","3.7","0.18","1"
"Deep Bay","DM5","2002-05-17","1","Surface Water","0.9","0.001","12.1","0.06","1.46","0.24","1.31","26.9","3.6","3.7","2","19.1","1.2","7","0.051","0.22","1","580","250","5.9","82","1.6","0.092","1.8"
"Deep Bay","DM5","2002-05-17","1","Middle Water","2.9","0.001","10.8","0.05","0.87","0.26","0.71","26.8","17","1.6","2","26.1","1","7","0.032","0.13","0.48","660","270","5.6","81","<0.2","0.095","1"
"Deep Bay","DM5","2002-05-17","1","Bottom Water","0.7","0.001","23.8","0.06","1.11","0.26","0.93","26.7","2.6","2","2","27.9","<0.2","7.1","0.034","0.18","0.67","1800","690","5.5","80","0.7","0.084","1.5"
"Deep Bay","DM5","2002-06-13","1","Surface Water","0.8","0.003","16","0.05","1.5","0.28","1.32","27.5","8.1","2.8","2.5","23.6","1.1","7.7","0.025","0.12","1.1","110","93","5.1","73","1.7","0.1","1.3"
"Deep Bay","DM5","2002-06-13","1","Middle Water","<0.5","0.003","15.3","0.03","0.91","0.22","0.8","27.5","7.7","1.6","2.5","23.5","0.6","7.7","0.017","0.062","0.63","670","390","5","73","1.4","0.11","0.5"
"Deep Bay","DM5","2002-06-13","1","Bottom Water","1","0.003","46.2","0.03","0.91","0.26","0.76","27.4","11","1.5","2.5","24.6","0.5","7.7","0.012","0.057","0.59","810","370","4.9","71","1.7","0.11","0.4"
"Deep Bay","DM5","2002-07-12","1","Surface Water","1.6","0.003","8.7","0.06","1.24","0.35","0.95","28.8","5.7","5","1","15","0.6","7.8","0.029","0.066","0.82","18","11","5.2","74","3","0.066","0.5"
"Deep Bay","DM5","2002-07-12","1","Middle Water","1.4","0.004","8.9","0.05","1.12","0.35","0.9","27.8","5.9","4","1","18.1","2.4","7.7","0.026","0.079","0.69","49","10","5.7","80","6.2","0.13","1.1"
"Deep Bay","DM5","2002-07-12","1","Bottom Water","1.6","0.002","16.4","0.05","1.13","0.33","0.91","26.3","5.7","4.1","1","24.7","2.2","7.6","0.025","0.075","0.72","36","7","5.1","73","6.2","0.11","1.5"
"Deep Bay","DM5","2002-08-14","1","Surface Water","1.3","0.007","12.2","0.06","1.41","0.45","1.18","26.9","8.6","5.7","2","15.4","0.8","7.7","0.033","0.15","0.81","3300","2000","3.6","50","2","0.22","1"
"Deep Bay","DM5","2002-08-14","1","Middle Water","1.1","0.003","9.9","0.05","1.03","0.35","0.83","26.2","7.1","4.2","2","21.1","0.5","7.6","0.027","0.12","0.56","3000","1300","3.6","50","1.7","0.15","0.7"
"Deep Bay","DM5","2002-08-14","1","Bottom Water","1.2","0.003","91.2","0.05","1.12","0.36","0.94","25.5","7.6","4.7","2","25.1","1.5","7.5","0.028","0.13","0.63","8100","1800","3.5","50","1.3","0.18","0.7"
"Deep Bay","DM5","2002-09-12","1","Surface Water","1.9","0.001","19.7","0.07","1.02","0.27","0.82","25.7","17","4","1","23.2","1.6","7.3","0.037","0.23","0.52","760","470","4.8","67","0.7","0.065","1.3"
"Deep Bay","DM5","2002-09-12","1","Middle Water","2.4","0.002","19.7","0.07","0.86","0.35","0.7","25.6","18","3.2","1","24.9","1","7.3","0.039","0.14","0.37","1300","730","4.8","68","0.7","0.19","1.2"
"Deep Bay","DM5","2002-09-12","1","Bottom Water","2.6","0.002","47.5","0.07","0.9","0.32","0.75","25.5","18","3.5","1","26.6","0.8","7.3","0.039","0.16","0.42","2000","1000","4.7","67","1","0.17","1"
"Deep Bay","DM5","2002-10-10","1","Surface Water","1.1","0.008","17.1","0.06","0.86","0.23","0.76","24.9","8.8","2.3","1.5","27.9","<0.2","8.2","0.032","0.16","0.47","1700","700","5.3","76","1.5","0.13","1.1"
"Deep Bay","DM5","2002-10-10","1","Middle Water","1.7","0.006","30.7","0.05","0.81","0.33","0.57","25","17","1.9","1.5","29.9","<0.2","8.2","0.022","0.13","0.35","2700","1000","5.7","83","0.7","0.094","1"
"Deep Bay","DM5","2002-10-10","1","Bottom Water","3.4","0.006","62.6","0.07","0.71","0.24","0.56","25","36","1.8","1.5","30","<0.2","8.2","0.024","0.12","0.35","3500","1000","5.8","84","0.6","0.09","1"
"Deep Bay","DM5","2002-11-22","1","Surface Water","0.8","0.006","14.7","0.05","0.52","0.31","0.45","22.2","5.7","1.3","2","31.2","<0.2","7.9","0.038","0.063","0.15","1200","680","6.7","92","1.3","0.24","1"
"Deep Bay","DM5","2002-11-22","1","Middle Water","1.6","0.004","17.1","0.05","0.46","0.29","0.33","22.4","11","1.1","2","32.1","<0.2","7.9","0.027","0.052","0.12","3400","1800","7","97","1.3","0.16","1.1"
"Deep Bay","DM5","2002-11-22","1","Bottom Water","3.2","0.003","35.9","0.05","0.39","0.24","0.25","22.5","31","0.92","2","32.3","<0.2","7.9","0.021","0.046","0.1","3200","1200","6.9","97","1.2","0.1","0.6"
"Deep Bay","DM5","2002-12-19","1","Surface Water","2","0.012","15.6","0.07","0.88","0.48","0.71","20.5","9","2.4","2","29.2","1.2","8.1","0.046","0.084","0.32","290","100","8","106","2.4","0.31","1.4"
"Deep Bay","DM5","2002-12-19","1","Middle Water","1.8","0.011","15.8","0.06","0.79","0.45","0.64","20.2","6.8","2","2","32.3","0.6","8.1","0.042","0.075","0.26","750","280","7.9","106","2.1","0.3","1.3"
"Deep Bay","DM5","2002-12-19","1","Bottom Water","1.2","0.007","20.3","0.05","0.55","0.35","0.39","20.2","7.5","1.3","2","32.9","<0.2","8.1","0.031","0.06","0.14","2000","780","8","107","1.7","0.19","1"
"Deep Bay","DM5","2003-01-20","1","Surface Water","2.7","0.014","20.5","0.08","1.04","0.7","0.77","16.7","8.9","1.6","1.5","26","5","8.1","0.034","0.052","0.29","1000","490","9.9","120","4.4","0.43","3.1"
"Deep Bay","DM5","2003-01-20","1","Middle Water","2.4","0.011","20.8","0.05","0.76","0.5","0.62","16.6","8.2","1.1","1.5","29","2.2","8.1","0.023","0.041","0.22","440","250","9.6","118","2.5","0.36","2.2"
"Deep Bay","DM5","2003-01-20","1","Bottom Water","3.7","0.008","46.8","0.06","0.71","0.49","0.45","16.7","22","0.78","1.5","29","3.3","8.1","0.012","0.032","0.19","440","250","10","122","2","0.23","1.8"
"Deep Bay","DM5","2003-02-21","1","Surface Water","2.1","0.012","18.6","0.07","0.81","0.57","0.7","19.2","13","1.6","0.5","27.5","0.3","8","0.048","0.058","0.18","1000","700","7","89","2.3","0.46","1.8"
"Deep Bay","DM5","2003-02-21","1","Middle Water","2.4","0.013","16.7","0.06","0.8","0.56","0.68","19.2","16","1.5","0.5","27.9","<0.2","8","0.049","0.058","0.18","770","570","6.1","78","2.4","0.44","1.3"
"Deep Bay","DM5","2003-02-21","1","Bottom Water","1.6","0.016","33","0.07","0.79","0.55","0.7","19.1","16","1.5","0.5","29","0.2","8.1","0.048","0.057","0.18","810","620","5.9","76","2","0.46","1.4"
"Deep Bay","DM5","2003-03-24","1","Surface Water","1.2","0.01","10.5","0.06","0.82","0.47","0.71","19.5","6","1.5","2","29.7","<0.2","8","0.047","0.058","0.29","650","430","5","65","0.6","0.36","0.8"
"Deep Bay","DM5","2003-03-24","1","Middle Water","1.1","0.01","10.1","0.05","0.71","0.43","0.58","19.5","5.6","1.3","2","31.1","<0.2","8.1","0.036","0.046","0.23","1100","620","5.6","74","0.6","0.3","1.1"
"Deep Bay","DM5","2003-03-24","1","Bottom Water","1.5","0.011","18.1","0.04","0.64","0.4","0.51","19.5","7","1.2","2","31.9","<0.2","8.1","0.036","0.038","0.2","2500","800","5.8","76","0.3","0.27","1"
"Deep Bay","DM5","2003-04-08","1","Surface Water","0.9","0.018","9.9","0.06","1.09","0.45","1","22.4","4.5","2.8","1","26","<0.2","8.1","0.055","0.12","0.52","110","68","5.8","77","0.6","0.36","0.8"
"Deep Bay","DM5","2003-04-08","1","Middle Water","0.9","0.016","12.6","0.05","0.78","0.36","0.71","21.9","4.6","2","1","30.4","<0.2","8.2","0.043","0.074","0.35","810","410","5.5","76","1.2","0.29","0.8"
"Deep Bay","DM5","2003-04-08","1","Bottom Water","1.3","0.014","24.5","0.05","0.67","0.34","0.57","21.5","8.1","1.7","1","31.2","<0.2","8.2","0.039","0.056","0.27","1200","640","5.6","76","0.6","0.24","0.7"
"Deep Bay","DM5","2003-05-19","1","Surface Water","0.8","0.018","10.4","0.07","1.43","0.33","1.27","27.7","5.2","3.5","1.5","17.5","0.6","8.2","0.059","0.095","1","530","300","4.7","66","2.1","0.17","1.3"
"Deep Bay","DM5","2003-05-19","1","Middle Water","1.4","0.017","15.2","0.06","1.19","0.33","1.01","27.4","13","2.7","1.5","24.7","0.5","8.3","0.044","0.059","0.8","850","340","4.7","68","1.6","0.15","1"
"Deep Bay","DM5","2003-05-19","1","Bottom Water","1.4","0.016","27.6","0.03","0.71","0.25","0.59","27.1","13","1.6","1.5","27.6","<0.2","8.4","0.029","0.034","0.43","5500","1800","4.5","67","1.4","0.13","0.5"
"Deep Bay","DM5","2003-06-20","1","Surface Water","2","0.003","12.9","0.08","1.95","0.42","1.66","28.2","7.3","5.9","1.5","12.2","0.7","7.5","0.053","0.23","1.3","1100","610","4","55","8.8","0.13","1.4"
"Deep Bay","DM5","2003-06-20","1","Middle Water","1.9","0.001","10.2","0.06","1.29","0.24","1.11","27.7","9.1","4.1","1.5","24.7","<0.2","7.6","0.047","0.21","0.84","1300","570","3.1","46","2.6","0.057","0.9"
"Deep Bay","DM5","2003-06-20","1","Bottom Water","1","0.001","32.1","0.04","0.79","0.14","0.67","27.5","6.3","2.7","1.5","27","<0.2","7.8","0.037","0.17","0.48","7200","2900","2.7","40","1","0.022","0.5"
"Deep Bay","DM5","2003-07-18","1","Surface Water","1.3","0.001","10.1","0.06","1.24","0.17","1.08","30","6.2","5.2","2.1","14.6","<0.2","8","0.039","0.07","1","37","6","4.2","60","2.1","0.013","2"
"Deep Bay","DM5","2003-07-18","1","Middle Water","<0.5","0.002","12.1","0.07","0.93","0.17","0.8","28.1","7.9","4","2.1","22.3","<0.2","8","0.034","0.055","0.7","1700","670","4.3","63","1.1","0.043","2.1"
"Deep Bay","DM5","2003-07-18","1","Bottom Water","1.1","0.002","14.1","0.06","0.86","0.17","0.73","27.5","8.6","3.4","2.1","24.2","<0.2","8","0.044","0.051","0.64","2300","780","3.2","47","1","0.043","1.4"
"Deep Bay","DM5","2003-08-14","1","Surface Water","0.9","0.001","7.9","0.06","1.29","0.2","1.11","29.7","3.4","4","1.5","18.3","0.2","7.9","0.046","0.24","0.85","520","59","4.9","71","4.8","0.023","1.1"
"Deep Bay","DM5","2003-08-14","1","Middle Water","0.7","0.003","6.9","0.06","1.04","0.23","0.87","29.1","2.2","2.9","1.5","23.6","0.4","7.9","0.045","0.18","0.63","430","190","4.2","63","5","0.06","1.5"
"Deep Bay","DM5","2003-08-14","1","Bottom Water","0.8","0.002","17.9","0.06","0.98","0.2","0.83","28.1","2.7","2.9","1.5","27.5","0.7","7.9","0.043","0.17","0.61","860","390","3","46","4.7","0.048","1.3"
"Deep Bay","DM5","2003-09-15","1","Surface Water","0.9","0.001","14.8","0.08","1.23","0.24","1.08","28.3","11","3.7","1","21.1","<0.2","7.4","0.061","0.29","0.7","6100","3300","4.4","64","1.5","0.094","0.7"
"Deep Bay","DM5","2003-09-15","1","Middle Water","<0.5","0.001","12.3","0.07","0.96","0.22","0.8","28.7","8.7","2.9","1","25.3","<0.2","7.5","0.05","0.22","0.52","950","540","4.8","72","1.4","0.063","0.6"
"Deep Bay","DM5","2003-09-15","1","Bottom Water","2","0.001","35.7","0.08","0.81","0.19","0.67","28.6","28","2.5","1","27.1","0.7","7.6","0.041","0.18","0.44","5200","1700","4.5","68","1.4","0.052","0.8"
"Deep Bay","DM5","2003-10-15","1","Surface Water","1.3","0.009","12.9","0.06","0.58","0.32","0.42","27.6","7.7","1.4","1.5","30.5","<0.2","8.1","0.041","0.08","0.18","3800","2300","3.7","56","1.2","0.16","0.5"
"Deep Bay","DM5","2003-10-15","1","Middle Water","1.5","0.01","20.9","0.05","0.51","0.28","0.36","27.6","9.3","1.3","1.5","31","<0.2","8.2","0.036","0.072","0.16","6000","3000","4.9","74","0.9","0.13","0.8"
"Deep Bay","DM5","2003-10-15","1","Bottom Water","3","0.01","32.3","0.06","0.48","0.26","0.34","27.6","22","1.3","1.5","31","0.3","8.2","0.034","0.068","0.15","6800","2600","4.8","72","0.8","0.12","0.6"
"Deep Bay","DM5","2003-11-12","1","Surface Water","2.4","0.009","12.6","0.06","0.49","0.29","0.34","24.5","19","0.9","1","31.9","<0.2","8.2","0.031","0.055","0.14","1300","700","4.9","71","1.7","0.14","0.7"
"Deep Bay","DM5","2003-11-12","1","Middle Water","2.9","0.01","16.7","0.06","0.47","0.28","0.32","24.6","20","0.89","1","32","0.2","8.3","0.03","0.054","0.14","2400","1600","5.4","78","1.4","0.13","0.8"
"Deep Bay","DM5","2003-11-12","1","Bottom Water","3.1","0.012","23.8","0.05","0.48","0.28","0.33","24.6","21","0.88","1","32","<0.2","8.4","0.03","0.055","0.14","1900","900","5.4","78","1.7","0.13","0.6"
"Deep Bay","DM5","2003-12-10","1","Surface Water","1.8","0.015","15.1","0.05","0.57","0.38","0.32","21.6","12","1.2","1.5","33.1","<0.2","8.6","0.027","0.068","0.12","620","330","5.4","75","1.8","0.13","0.6"
"Deep Bay","DM5","2003-12-10","1","Middle Water","2.6","0.014","22","0.06","0.47","0.28","0.31","21.6","22","1.2","1.5","33.2","0.2","8.6","0.032","0.067","0.12","1000","430","5.7","79","1.7","0.12","0.6"
"Deep Bay","DM5","2003-12-10","1","Bottom Water","1.8","0.015","30.2","0.05","0.43","0.24","0.32","21.5","11","1.1","1.5","33.2","<0.2","8.6","0.028","0.068","0.12","420","310","5.7","78","1.9","0.13","0.6"
"Deep Bay","DM5","2004-01-06","1","Surface Water","3.4","0.067","12.8","0.12","1.45","1","1.05","19.1","7.3","1.3","0.9","29.9","18","8.6","0.065","0.068","0.38","450","400","8.5","109","26","0.6","4.7"
