"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Port Shelter","PM7","2012-07-27","1","Bottom Water","0.7","0.001","2.5","0.02","0.25","0.22","0.1","26.6","2.7","0.68","1.8","31.8","0.5","7.6","0.01","0.007","0.023","10","1","6.2","92","<0.2","0.069","0.1"
"Port Shelter","PM7","2012-08-23","1","Surface Water","0.8","0.003","0.3","<0.02","0.24","0.23","0.05","29.8","0.9","0.1","4.3","31.2","<0.2","8.1","0.002","<0.002","0.003","<1","<1","6.7","105","1","0.04","0.3"
"Port Shelter","PM7","2012-08-23","1","Middle Water","<0.5","0.002","0.1","<0.02","0.17","0.15","0.07","26.9","<0.5","0.41","4.3","32.4","0.6","8","0.003","0.009","0.015","1","1","5.5","82","2.3","0.05","<0.1"
"Port Shelter","PM7","2012-08-23","1","Bottom Water","0.6","0.002","1.3","0.02","0.3","0.18","0.18","25.3","0.7","1.4","4.3","33.1","<0.2","7.8","0.018","0.031","0.085","5","5","1.6","23","1.3","0.067","0.7"
"Port Shelter","PM7","2012-09-21","1","Surface Water","<0.5","0.003","0.5","0.02","0.28","0.26","0.05","28","1","0.72","5.2","31.8","<0.2","8.2","0.005","0.005","0.012","<1","<1","5.5","83","0.6","0.028","0.6"
"Port Shelter","PM7","2012-09-21","1","Middle Water","<0.5","0.002","0.4","0.02","0.24","0.22","0.05","27.9","<0.5","0.73","5.2","31.8","<0.2","8.2","0.005","0.006","0.016","1","<1","6","92","0.7","0.026","0.2"
"Port Shelter","PM7","2012-09-21","1","Bottom Water","<0.5","0.003","0.5","0.02","0.27","0.22","0.08","28","0.5","0.8","5.2","32.3","<0.2","8.2","0.007","0.016","0.029","<1","<1","4.5","69","0.8","0.033","0.1"
"Port Shelter","PM7","2012-10-12","1","Surface Water","<0.5","0.001","0.5","0.03","0.22","0.21","0.03","27.6","<0.5","0.27","6","32.4","<0.2","8.1","0.006","<0.002","0.007","<1","<1","5.8","88","0.7","0.019","<0.1"
"Port Shelter","PM7","2012-10-12","1","Middle Water","<0.5","0.001","0.4","0.03","0.19","0.18","0.03","27.5","<0.5","0.26","6","32.4","<0.2","8.1","0.006","<0.002","0.006","<1","<1","6.5","98","0.8","0.02","<0.1"
"Port Shelter","PM7","2012-10-12","1","Bottom Water","1.2","0.002","1.7","0.03","0.22","0.21","0.04","27.4","6.9","0.57","6","32.5","0.6","8.1","0.006","0.003","0.008","1","<1","6.2","94","1.4","0.032","<0.1"
"Port Shelter","PM7","2012-11-21","1","Surface Water","0.7","0.001","1.2","0.02","0.21","0.17","0.08","23.5","1.4","0.59","3","33","0.7","7.9","0.008","0.017","0.02","<1","<1","6.5","92","1.7","0.047","0.4"
"Port Shelter","PM7","2012-11-21","1","Middle Water","0.9","0.001","1.1","0.02","0.2","0.16","0.07","23.5","2","0.62","3","33","0.7","7.9","0.007","0.017","0.019","<1","<1","6.8","96","1.9","0.035","0.3"
"Port Shelter","PM7","2012-11-21","1","Bottom Water","0.8","0.001","1.8","0.02","0.23","0.2","0.08","23.5","2.5","0.6","3","33","0.7","7.9","0.005","0.017","0.014","<1","<1","6.7","96","2.5","0.044","0.4"
"Port Shelter","PM7","2012-12-10","1","Surface Water","0.7","0.001","2.9","0.05","0.21","0.12","0.11","20.6","1.7","0.88","2.3","32.9","<0.2","7.7","0.011","0.018","0.071","<1","<1","6.9","93","1.9","0.023","<0.1"
"Port Shelter","PM7","2012-12-10","1","Middle Water","0.5","0.001","2.8","0.03","0.21","0.12","0.12","20.6","2.3","0.88","2.3","32.9","0.3","7.7","0.011","0.015","0.075","1","<1","7.1","95","0.9","0.031","<0.1"
"Port Shelter","PM7","2012-12-10","1","Bottom Water","0.8","0.001","3.9","0.03","0.23","0.14","0.11","20.6","3.4","0.88","2.3","32.9","<0.2","7.7","0.011","0.015","0.076","<1","<1","7","95","0.7","0.021","<0.1"
"Port Shelter","PM7","2013-01-10","1","Surface Water","1","<0.001","1","0.03","0.21","0.16","0.1","17.4","1.3","0.62","3.6","32.9","0.7","7.8","0.013","0.004","0.044","<1","<1","8.3","106","6.6","0.056","0.4"
"Port Shelter","PM7","2013-01-10","1","Middle Water","0.7","<0.001","0.9","0.03","0.26","0.21","0.1","17.4","1","0.59","3.6","32.9","<0.2","7.8","0.012","0.003","0.043","<1","<1","8.5","108","6.8","0.052","0.6"
"Port Shelter","PM7","2013-01-10","1","Bottom Water","1.1","<0.001","2.1","0.03","0.22","0.2","0.07","17.5","2.5","0.38","3.6","33","0.3","7.9","0.013","<0.002","0.018","<1","<1","8.7","111","9.4","0.052","0.4"
"Port Shelter","PM7","2013-02-04","1","Surface Water","<0.5","<0.001","0.2","0.04","0.34","0.28","0.07","18.3","<0.5","0.87","4","31.7","0.5","8.2","0.009","0.004","0.059","<1","<1","9.6","123","8.2","<0.005","1.6"
"Port Shelter","PM7","2013-02-04","1","Middle Water","<0.5","<0.001","0.1","0.05","0.35","0.23","0.12","18","<0.5","0.8","4","31.6","2.1","8.2","0.01","0.005","0.11","<1","<1","9.4","119","3.2","<0.005","0.6"
"Port Shelter","PM7","2013-02-04","1","Bottom Water","<0.5","<0.001","0.3","0.03","0.29","0.21","0.08","18","<0.5","1.2","4","31.9","0.7","8.1","0.013","0.004","0.072","<1","<1","8.2","105","1.3","0.006","0.3"
"Port Shelter","PM7","2013-03-04","1","Surface Water","1.1","<0.001","0.9","0.03","0.31","0.25","0.08","17.7","1.3","0.45","3","32.1","0.2","7.9","0.011","0.012","0.045","1","<1","7.8","99","3.7","0.019","0.3"
"Port Shelter","PM7","2013-03-04","1","Middle Water","0.7","<0.001","0.7","0.03","0.34","0.28","0.08","17.6","0.7","0.38","3","32.2","0.4","7.9","0.012","0.011","0.046","<1","<1","8.1","102","3.6","0.024","0.3"
"Port Shelter","PM7","2013-03-04","1","Bottom Water","0.6","<0.001","0.8","0.03","0.35","0.29","0.09","17.5","1","0.39","3","32.2","<0.2","7.9","0.013","0.012","0.052","<1","<1","8","101","1.7","0.026","0.3"
"Port Shelter","PM7","2013-04-11","1","Surface Water","<0.5","0.001","0.4","0.03","0.18","0.14","0.07","19.2","0.6","0.38","3","32.5","1.1","8.1","0.006","<0.002","0.034","<1","<1","7.3","96","1.5","0.038","0.6"
"Port Shelter","PM7","2013-04-11","1","Middle Water","<0.5","<0.001","0.1","0.03","0.13","0.1","0.05","19.3","<0.5","0.32","3","32.7","<0.2","8.1","0.007","0.003","0.024","<1","<1","7.3","96","0.9","0.027","0.4"
"Port Shelter","PM7","2013-04-11","1","Bottom Water","<0.5","0.001","1.3","0.03","0.2","0.17","0.07","19.5","1","0.52","3","33.1","0.2","8","0.007","0.004","0.029","1","<1","6.2","83","0.7","0.039","0.2"
"Port Shelter","PM7","2013-05-10","1","Surface Water","0.9","0.001","0.2","0.02","0.42","0.41","0.03","23.7","1","0.14","6","31.8","<0.2","8.1","0.005","<0.002","0.004","<1","<1","7.2","103","2.6","0.022","1.1"
"Port Shelter","PM7","2013-05-10","1","Middle Water","0.7","<0.001","0.3","0.02","0.29","0.29","0.01","22","0.7","0.16","6","33","0.4","8.1","0.007","<0.002","0.002","<1","<1","7.1","99","1.7","0.009","1.3"
"Port Shelter","PM7","2013-05-10","1","Bottom Water","<0.5","<0.001","1.4","0.03","0.21","0.2","0.03","21.6","1.5","0.49","6","33.3","0.4","8","0.007","0.003","0.01","1","<1","5.5","75","1.4","0.021","0.6"
"Port Shelter","PM7","2013-06-17","1","Surface Water","1","0.006","0.5","0.03","0.27","0.22","0.13","27.1","1.2","0.46","4","29.3","<0.2","8.1","0.007","0.004","0.048","1","<1","6.5","96","1.2","0.082","0.8"
"Port Shelter","PM7","2013-06-17","1","Middle Water","0.6","0.001","0.2","0.03","0.19","0.16","0.04","27","0.8","0.15","4","30.7","<0.2","8.2","0.005","0.003","0.024","<1","<1","6.4","95","0.7","0.015","0.4"
"Port Shelter","PM7","2013-06-17","1","Bottom Water","<0.5","0.004","0.3","0.02","0.17","0.13","0.1","26.1","<0.5","0.26","4","30.6","0.2","8.2","0.005","0.008","0.031","1","<1","5.8","86","0.5","0.059","0.3"
"Port Shelter","PM7","2013-07-22","1","Surface Water","0.6","0.001","0.7","0.04","0.17","0.17","0.02","27.9","0.6","0.26","4","30.2","<0.2","8.4","0.005","<0.002","<0.002","<1","<1","7.3","110","1.1","0.011","1.3"
"Port Shelter","PM7","2013-07-22","1","Middle Water","0.9","0.002","0.6","0.03","0.13","0.11","0.04","27.4","1","0.1","4","30.5","1.2","8.4","0.005","<0.002","0.019","1","<1","7.2","108","3.5","0.02","1"
"Port Shelter","PM7","2013-07-22","1","Bottom Water","0.5","0.002","0.9","0.06","0.17","<0.05","0.15","25.3","1.4","1.8","4","32.7","0.7","8.1","0.018","0.012","0.11","<1","<1","3.9","57","1","0.029","0.5"
"Port Shelter","PM7","2013-08-19","1","Surface Water","0.8","<0.001","1.2","0.03","0.3","0.3","<0.01","28.9","1.3","0.11","3.2","30","0.3","8.4","0.005","<0.002","<0.002","<1","<1","8","122","4.8","<0.005","2.1"
"Port Shelter","PM7","2013-08-19","1","Middle Water","<0.5","0.001","1.6","0.03","0.33","0.29","0.06","27.3","0.6","0.56","3.2","32.5","0.5","8.1","0.009","0.017","0.021","1","<1","4.2","63","1.3","0.019","0.4"
"Port Shelter","PM7","2013-08-19","1","Bottom Water","0.6","<0.001","5.1","0.04","0.33","0.22","0.13","24.2","3.1","1.7","3.2","33.7","<0.2","7.9","0.021","0.036","0.075","<1","<1","2","29","0.3","0.014","1"
"Port Shelter","PM7","2013-09-27","1","Surface Water","0.7","<0.001","0.9","0.02","0.09","0.09","0.01","28.1","0.9","0.38","6","31","1.3","8.4","0.004","<0.002","<0.002","<1","<1","6.6","101","4.4","0.008","0.5"
"Port Shelter","PM7","2013-09-27","1","Middle Water","0.6","0.001","1","0.02","0.13","0.12","0.02","28.1","0.6","0.31","6","31.1","1","8.4","0.004","<0.002","0.005","<1","<1","6.5","98","1.7","0.012","0.6"
"Port Shelter","PM7","2013-09-27","1","Bottom Water","0.7","0.001","1.9","0.02","0.14","0.1","0.05","28.2","2.2","0.69","6","32","<0.2","8.3","0.008","0.024","0.011","1","<1","5.4","82","2.1","0.011","0.1"
"Port Shelter","PM7","2013-10-11","1","Surface Water","0.6","<0.001","0.1","<0.02","0.09","0.09","<0.01","28.2","0.6","0.1","6","31.6","0.8","8.2","0.006","<0.002","<0.002","<1","<1","6.6","100","0.5","<0.005","0.4"
"Port Shelter","PM7","2013-10-11","1","Middle Water","0.6","<0.001","0.1","<0.02","0.08","0.07","0.01","27.9","0.6","0.24","6","31.6","0.5","8.2","0.007","0.005","<0.002","1","1","6.9","105","1.7","<0.005","0.4"
"Port Shelter","PM7","2013-10-11","1","Bottom Water","0.5","<0.001","0.3","<0.02","0.17","0.12","0.07","27.8","0.8","0.97","6","32","0.5","8","0.009","0.041","0.009","<1","<1","4","60","1.9","0.016","0.3"
"Port Shelter","PM7","2013-11-18","1","Surface Water","1.1","<0.001","1.5","0.03","0.15","0.13","0.03","23.4","2.1","0.95","3.5","32.6","1.2","8.1","0.007","0.003","0.018","2","2","6","85","8.3","0.009","0.7"
"Port Shelter","PM7","2013-11-18","1","Middle Water","0.9","<0.001","1.9","0.02","0.17","0.11","0.07","23.4","2.2","1.1","3.5","32.7","1.4","8.1","0.01","0.007","0.051","<1","<1","7","100","6.2","0.01","0.3"
"Port Shelter","PM7","2013-11-18","1","Bottom Water","0.6","<0.001","3.2","<0.02","0.22","0.11","0.11","23.9","3.3","1.4","3.5","33","0.5","8.1","0.016","0.011","0.098","<1","<1","5.9","85","0.9","<0.005","<0.1"
"Port Shelter","PM7","2013-12-06","1","Surface Water","0.9","<0.001","2.2","0.02","0.09","0.07","0.04","20.3","3.5","0.57","3.5","32.7","1","8.2","0.009","0.002","0.021","<1","<1","4.8","65","5.1","0.014","0.6"
"Port Shelter","PM7","2013-12-06","1","Middle Water","0.8","0.001","2.4","0.02","0.09","0.06","0.05","20.4","3.2","0.65","3.5","32.9","0.6","8.2","0.01","0.003","0.024","<1","<1","7.6","102","3.2","0.02","0.7"
"Port Shelter","PM7","2013-12-06","1","Bottom Water","0.9","<0.001","3.5","<0.02","0.15","0.12","0.05","20.4","3.8","0.63","3.5","32.9","0.7","8.2","0.009","0.004","0.025","<1","<1","7.5","101","3","0.019","0.4"
"Port Shelter","PM7","2014-01-10","1","Surface Water","0.5","0.001","2.5","0.02","0.15","0.13","0.06","16.5","1.5","0.71","3","33","0.6","8.1","0.006","0.004","0.02","<1","<1","6.2","77","<0.2","0.037","0.4"
"Port Shelter","PM7","2014-01-10","1","Middle Water","0.6","0.001","3.9","0.02","0.13","0.12","0.04","16.5","3.3","0.67","3","33.1","0.3","8.1","0.005","0.003","0.002","<1","<1","8.1","101","0.4","0.036","0.3"
"Port Shelter","PM7","2014-01-10","1","Bottom Water","0.8","0.001","3.3","0.09","0.42","0.42","0.05","16.5","3.7","0.7","3","33.1","0.4","8.1","0.006","0.002","<0.002","<1","<1","8.1","101","1.3","0.041","0.4"
"Port Shelter","PM7","2014-02-14","1","Surface Water","<0.5","<0.001","1","0.02","0.3","0.26","0.08","15.5","0.6","0.79","3.3","32.8","0.7","8","0.006","0.018","0.021","<1","<1","6.3","77","0.7","0.036","0.5"
"Port Shelter","PM7","2014-02-14","1","Middle Water","0.6","<0.001","0.4","<0.02","0.2","0.16","0.08","15.6","0.9","0.81","3.3","32.9","0.3","8","0.005","0.017","0.027","<1","<1","8.1","100","0.9","0.036","0.3"
"Port Shelter","PM7","2014-02-14","1","Bottom Water","0.6","<0.001","0.5","<0.02","0.26","0.19","0.11","15.6","0.6","0.81","3.3","32.9","0.4","8","0.019","0.018","0.051","<1","<1","8.1","100","0.7","0.037","0.5"
"Port Shelter","PM7","2014-03-13","1","Surface Water","0.7","<0.001","0.7","0.02","0.19","0.11","0.12","16.3","1.4","0.69","3","33.1","0.2","7.9","0.009","0.012","0.072","<1","<1","7.2","90","0.3","0.032","0.5"
"Port Shelter","PM7","2014-03-13","1","Middle Water","0.6","<0.001","0.6","0.02","0.24","0.15","0.12","16.1","1","0.72","3","33","0.3","7.9","0.011","0.013","0.075","1","<1","8.4","104","0.5","0.029","0.6"
"Port Shelter","PM7","2014-03-13","1","Bottom Water","0.7","<0.001","0.7","0.02","0.23","0.19","0.08","16.1","2.7","0.72","3","33.2","<0.2","7.9","0.007","0.007","0.034","1","<1","8","99","<0.2","0.042","0.7"
"Port Shelter","PM7","2014-04-11","1","Surface Water","0.6","0.001","0.2","0.02","0.21","0.2","0.03","21.2","0.8","0.61","5","31.4","2.5","8.2","0.005","<0.002","0.007","4","1","6.1","83","1.6","0.025","1"
"Port Shelter","PM7","2014-04-11","1","Middle Water","0.5","0.001","0.3","0.02","0.17","0.16","0.03","19.7","0.6","0.5","5","32.6","1.6","8.2","0.006","0.003","<0.002","<1","<1","10.8","144","3.4","0.028","1.1"
"Port Shelter","PM7","2014-04-11","1","Bottom Water","0.5","<0.001","0.4","<0.02","0.21","0.2","0.04","19.2","0.7","0.74","5","33","0.4","8","0.005","0.003","<0.002","<1","<1","6.9","91","2.2","0.03","0.6"
"Port Shelter","PM7","2014-05-19","1","Surface Water","0.7","0.001","1.1","<0.02","0.35","0.31","0.05","27.4","1.3","0.95","3","25","2","8.3","0.004","0.004","0.038","4","<1","6.9","101","3.3","0.011","1.4"
"Port Shelter","PM7","2014-05-19","1","Middle Water","0.7","<0.001","0.6","0.03","0.21","0.2","0.02","23.3","0.7","0.61","3","33","1.8","8.1","0.008","0.003","0.009","<1","<1","5.8","82","3.3","0.008","1.4"
"Port Shelter","PM7","2014-05-19","1","Bottom Water","<0.5","0.001","1.4","0.06","0.28","0.26","0.05","23.2","1.2","0.97","3","33.5","2.7","8.1","0.01","0.006","0.015","1","<1","5.4","77","0.6","0.031","10"
"Port Shelter","PM7","2014-06-13","1","Surface Water","0.7","0.003","0.5","<0.02","0.33","0.23","0.12","28.7","0.9","0.05","3.6","28.9","2.6","8.3","<0.002","0.009","0.086","3","<1","7.3","111","0.7","0.024","1.4"
"Port Shelter","PM7","2014-06-13","1","Middle Water","0.9","0.003","0.4","<0.02","0.29","0.22","0.11","27.9","1.1","0.11","3.6","31.4","<0.2","8.2","0.003","0.006","0.064","7","<1","5.9","90","2.1","0.04","1.3"
"Port Shelter","PM7","2014-06-13","1","Bottom Water","2.2","0.003","0.6","<0.02","0.22","0.19","0.08","26.8","9.6","0.38","3.6","32.2","<0.2","8.1","0.005","0.003","0.024","4","<1","5.2","78","1.1","0.056","0.9"
"Port Shelter","PM7","2014-07-24","1","Surface Water","0.6","0.002","0.5","<0.02","0.27","0.22","0.08","28.9","0.6","0.59","1.2","30.7","0.8","8.2","0.003","0.004","0.049","<1","<1","5.5","85","1.4","0.022","1"
"Port Shelter","PM7","2014-07-24","1","Middle Water","<0.5","0.003","1.5","0.02","0.26","0.2","0.14","26.6","0.6","1.3","1.2","32.1","0.6","8","0.005","0.015","0.048","1","<1","2.5","38","1.5","0.075","0.8"
"Port Shelter","PM7","2014-07-24","1","Bottom Water","1.6","<0.001","3.4","0.03","0.27","0.15","0.15","22.7","3.5","2","1.2","34.1","<0.2","7.9","0.024","0.029","0.09","2","<1","1.4","20","3.1","0.031","0.5"
"Port Shelter","PM7","2014-08-11","1","Surface Water","0.9","<0.001","0.3","<0.02","0.16","0.16","0.01","27.9","1.2","1.2","5","32.7","<0.2","7.8","0.004","<0.002","<0.002","<1","<1","3.8","59","1.4","0.006","0.7"
"Port Shelter","PM7","2014-08-11","1","Middle Water","2.4","<0.001","0.4","0.04","0.32","0.25","0.09","23.2","3.8","1.8","5","34.2","1.6","7.7","0.02","0.005","0.062","<1","<1","3.7","53","14","0.021","1.4"
"Port Shelter","PM7","2014-08-11","1","Bottom Water","1.6","<0.001","0.8","0.04","0.31","0.16","0.16","22.6","3.6","2.3","5","34.3","0.3","7.6","0.033","0.014","0.14","1","<1","1.6","23","1.1","0.01","0.4"
"Port Shelter","PM7","2014-09-05","1","Surface Water","0.7","<0.001","0.4","<0.02","0.11","0.11","0.01","30.4","1.1","0.46","3","31.5","1.2","7.9","0.004","<0.002","<0.002","1","<1","5.8","91","<0.2","0.01","0.4"
"Port Shelter","PM7","2014-09-05","1","Middle Water","0.5","<0.001","0.2","<0.02","0.15","0.15","0.01","29.6","1","0.4","3","32.2","0.2","7.8","0.004","0.002","<0.002","<1","<1","5.9","92","0.7","0.008","0.1"
"Port Shelter","PM7","2014-09-05","1","Bottom Water","0.5","<0.001","0.6","0.03","0.21","0.18","0.08","25.2","1.2","1.4","3","33.5","0.6","7.4","0.014","0.008","0.019","1","<1","1.2","18","0.7","0.054","<0.1"
"Port Shelter","PM7","2014-10-16","1","Surface Water","0.7","<0.001","3.3","<0.02","0.12","0.11","0.01","28","2.3","0.29","3","33.5","0.5","7.8","0.006","0.002","0.003","<1","<1","6.5","100","3.5","0.009","0.5"
"Port Shelter","PM7","2014-10-16","1","Middle Water","0.7","<0.001","4.8","<0.02","0.21","0.2","0.02","28","2.8","0.28","3","33.5","0.4","7.8","0.007","0.003","<0.002","<1","<1","6.5","100","3.9","0.012","0.5"
"Port Shelter","PM7","2014-10-16","1","Bottom Water","<0.5","<0.001","4.2","<0.02","0.33","0.33","0.01","27.9","2.2","0.26","3","33.5","0.6","7.8","0.006","<0.002","<0.002","<1","<1","6.7","103","2.2","0.009","0.4"
"Port Shelter","PM7","2014-11-19","1","Surface Water","<0.5","<0.001","0.3","<0.02","0.27","0.21","0.07","23.6","0.7","0.65","3.5","32.9","0.4","8.2","0.007","0.015","0.042","<1","<1","7.1","101","0.8","0.017","0.3"
"Port Shelter","PM7","2014-11-19","1","Middle Water","2","<0.001","0.3","<0.02","0.27","0.23","0.05","23.6","2.8","0.47","3.5","33.1","1.4","8.2","0.006","0.009","0.027","<1","<1","7.3","104","1.5","0.012","0.2"
"Port Shelter","PM7","2014-11-19","1","Bottom Water","0.6","<0.001","1.9","<0.02","0.21","0.18","0.04","23.6","1.4","0.41","3.5","33.2","<0.2","8.2","0.007","0.006","0.023","<1","<1","7.1","102","3.3","0.011","0.2"
"Port Shelter","PM7","2014-12-08","1","Surface Water","0.9","<0.001","1.9","<0.02","0.24","0.22","0.04","20.9","1.6","0.13","2.8","32.6","2.7","7.9","0.006","0.004","0.018","<1","<1","7.1","96","6","0.015","0.6"
"Port Shelter","PM7","2014-12-08","1","Middle Water","0.8","<0.001","1.9","<0.02","0.22","0.19","0.05","20.8","3.4","0.14","2.8","32.6","1.9","7.9","0.007","0.004","0.021","<1","<1","7.2","97","5","0.022","0.6"
"Port Shelter","PM7","2014-12-08","1","Bottom Water","0.6","<0.001","2","<0.02","0.31","0.28","0.05","20.8","2.6","0.14","2.8","32.6","1.9","7.9","0.007","0.005","0.022","<1","<1","7.2","97","5","0.019","0.5"
"Port Shelter","PM7","2015-01-22","1","Surface Water","<0.5","<0.001","5","0.02","0.33","0.28","0.08","17","1","0.66","4.5","31.8","<0.2","8","0.005","0.004","0.05","<1","<1","8.3","104","1.1","0.028","0.8"
"Port Shelter","PM7","2015-01-22","1","Middle Water","0.6","0.001","5","<0.02","0.26","0.2","0.1","16.9","2","0.68","4.5","31.8","<0.2","8","0.005","0.004","0.057","<1","<1","8.4","105","1.3","0.043","0.8"
"Port Shelter","PM7","2015-01-22","1","Bottom Water","0.5","<0.001","5.2","<0.02","0.23","0.18","0.08","16.8","1.4","0.68","4.5","31.8","<0.2","8","0.005","0.006","0.042","<1","<1","8.2","103","0.9","0.031","0.3"
"Port Shelter","PM7","2015-02-04","1","Surface Water","<0.5","<0.001","0.9","<0.02","0.38","0.33","0.08","17.3","1.1","0.37","5","31.8","0.9","7.8","0.007","0.004","0.043","1","<1","7.7","97","2","0.028","0.6"
"Port Shelter","PM7","2015-02-04","1","Middle Water","0.6","<0.001","0.9","<0.02","0.3","0.24","0.08","17","2.2","0.36","5","31.8","0.7","7.8","0.007","0.006","0.056","<1","<1","8","101","4.3","0.019","0.5"
"Port Shelter","PM7","2015-02-04","1","Bottom Water","0.9","<0.001","2.4","0.02","0.42","0.31","0.14","16.8","2.9","0.67","5","32","0.6","7.8","0.011","0.01","0.1","1","<1","7","88","4.7","0.025","0.6"
"Port Shelter","PM7","2015-03-13","1","Surface Water","2.5","<0.001","0.6","<0.02","0.36","0.3","0.1","17.7","8.8","0.51","5.5","32.4","1.5","7.8","0.005","0.006","0.058","3","<1","7.5","95","<0.2","0.037","0.2"
"Port Shelter","PM7","2015-03-13","1","Middle Water","<0.5","<0.001","0.5","<0.02","0.43","0.38","0.08","17.8","0.6","0.42","5.5","32.5","1.1","7.8","0.005","0.005","0.044","<1","<1","7.6","97","<0.2","0.034","<0.1"
"Port Shelter","PM7","2015-03-13","1","Bottom Water","0.6","<0.001","2.2","0.02","0.21","0.15","0.1","17.9","1.8","0.61","5.5","32.9","1.5","7.8","0.006","0.009","0.049","<1","<1","6.6","84","0.6","0.046","<0.1"
"Port Shelter","PM7","2015-04-23","1","Surface Water","<0.5","<0.001","0.8","0.02","0.2","0.17","0.05","22.9","0.6","0.32","5","33.2","1.7","7.9","0.004","0.003","0.023","2","<1","6.3","89","1","0.023","0.7"
"Port Shelter","PM7","2015-04-23","1","Middle Water","<0.5","0.001","0.7","<0.02","0.35","0.34","0.05","23","0.6","0.38","5","33.3","<0.2","7.9","0.004","0.002","0.011","<1","<1","7.2","102","1.1","0.037","0.5"
"Port Shelter","PM7","2015-04-23","1","Bottom Water","1.3","<0.001","1.3","<0.02","0.28","0.28","0.02","22.5","1.6","0.65","5","33.6","1.9","7.9","0.004","0.002","<0.002","75","<1","6.5","91","0.9","0.02","1.2"
"Port Shelter","PM7","2015-05-08","1","Surface Water","<0.5","0.002","2.3","<0.02","0.16","0.15","0.03","26.6","<0.5","0.09","5.1","33.4","2.8","8.2","0.006","0.003","<0.002","2","<1","6.9","103","2","0.027","0.6"
"Port Shelter","PM7","2015-05-08","1","Middle Water","0.8","0.002","2.2","<0.02","0.14","0.13","0.03","24.9","0.8","0.18","5.1","33.6","1.4","8.2","0.007","<0.002","0.003","<1","<1","6.7","98","1.8","0.026","0.6"
"Port Shelter","PM7","2015-05-08","1","Bottom Water","0.5","0.001","2.2","<0.02","0.17","0.16","0.04","23.8","0.7","0.26","5.1","33.8","1","8.1","0.007","<0.002","0.006","<1","<1","5.9","84","1.4","0.027","0.5"
"Port Shelter","PM7","2015-06-03","1","Surface Water","0.8","0.002","2.2","0.03","0.28","0.19","0.12","28.9","1.3","0.4","4","29","0.7","8.1","<0.002","0.017","0.07","1","<1","6.4","98","1.4","0.028","0.8"
"Port Shelter","PM7","2015-06-03","1","Middle Water","<0.5","<0.001","2.3","0.04","0.2","0.1","0.13","24.3","<0.5","1.1","4","33.8","<0.2","7.9","0.01","0.065","0.035","<1","<1","3.9","56","1.4","0.026","1.9"
"Port Shelter","PM7","2015-06-03","1","Bottom Water","1","<0.001","3","0.03","0.21","0.12","0.11","23.1","1.6","0.96","4","34.3","<0.2","7.9","0.009","0.049","0.042","1","<1","3.9","56","1.7","0.019","1.6"
"Port Shelter","PM7","2015-07-20","1","Surface Water","0.8","0.003","2.2","<0.02","0.25","0.24","0.03","28.4","1","0.15","4","31.9","0.7","8.4","0.004","<0.002","0.003","1","<1","6.1","94","0.9","0.026","0.8"
"Port Shelter","PM7","2015-07-20","1","Middle Water","<0.5","0.003","2.3","<0.02","0.2","0.19","0.03","28.7","0.6","0.36","4","32.4","0.2","8.4","0.005","<0.002","0.003","1","<1","6.3","97","0.7","0.023","0.9"
"Port Shelter","PM7","2015-07-20","1","Bottom Water","1.6","0.007","2.6","0.04","0.31","0.3","0.09","26.7","5.5","1.9","4","33.4","0.7","8.3","0.016","0.006","0.006","<1","<1","4.7","71","0.4","0.078","0.4"
"Port Shelter","PM7","2015-08-17","1","Surface Water","1.4","<0.001","2.5","0.04","0.24","0.24","0.02","26.8","2.9","0.7","3.3","32.3","<0.2","7.9","0.005","<0.002","<0.002","<1","<1","6.3","95","3.3","0.017","0.8"
"Port Shelter","PM7","2015-08-17","1","Middle Water","0.8","<0.001","2.3","0.05","0.27","0.25","0.05","24.3","1.6","1.1","3.3","34","1.4","7.9","0.013","0.009","0.015","1","<1","4.2","61","0.7","0.025","0.3"
"Port Shelter","PM7","2015-08-17","1","Bottom Water","0.8","<0.001","2.5","0.09","0.59","0.47","0.14","22.7","1.4","1.9","3.3","34.4","<0.2","7.7","0.029","0.015","0.1","<1","<1","1.6","23","2.1","0.022","0.3"
"Port Shelter","PM7","2015-09-11","1","Surface Water","<0.5","0.002","2.4","0.04","0.43","0.43","0.03","28.2","1.3","0.26","4","33.2","1","8.1","0.005","<0.002","0.002","2","<1","6.8","105","2.3","0.025","1.1"
"Port Shelter","PM7","2015-09-11","1","Middle Water","<0.5","0.001","2.2","0.04","0.49","0.49","0.02","27.9","0.7","0.26","4","33.3","1.5","8.1","0.005","<0.002","<0.002","<1","<1","6.5","100","1.8","0.019","1.2"
