"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Junk Bay","JM3","2002-04-15","1","Bottom Water","1.3","0.002","8.5","<0.02","0.13","0.12","0.05","22.6","7.4","0.28","2.5","33.7","0.7","8.2","0.008","0.002","0.012","84","49","6.7","94","3.2","0.035","0.5"
"Junk Bay","JM3","2002-05-15","1","Surface Water","0.7","0.008","6.4","0.04","0.36","0.28","0.27","27.3","2","0.63","3","32.9","<0.2","7.9","0.016","0.012","0.07","20","3","5","77","1.7","0.19","0.5"
"Junk Bay","JM3","2002-05-15","1","Middle Water","0.8","0.006","7.3","0.03","0.31","0.25","0.21","26.9","2.7","0.56","3","33.3","<0.2","7.9","0.021","0.01","0.054","140","80","4.9","74","1.5","0.15","0.4"
"Junk Bay","JM3","2002-05-15","1","Bottom Water","0.9","0.004","7.2","0.02","0.2","0.16","0.14","26.8","3.3","0.57","3","33.6","<0.2","8","0.017","0.006","0.034","410","140","4.9","75","1.4","0.096","0.2"
"Junk Bay","JM3","2002-06-17","1","Surface Water","1.9","0.002","7.4","0.03","0.45","0.29","0.2","27.9","4.4","0.44","1","29.7","9.2","8","<0.002","0.023","0.14","230","25","8.6","130","30","0.033","3.1"
"Junk Bay","JM3","2002-06-17","1","Middle Water","1.5","0.001","7.4","0.04","0.52","0.26","0.28","27.3","4","0.66","1","30.1","6","8","<0.002","0.038","0.22","530","69","8.3","124","20","0.023","2.8"
"Junk Bay","JM3","2002-06-17","1","Bottom Water","0.6","0.001","8.9","0.02","0.37","0.12","0.26","24.2","4.4","0.7","1","33.9","2.1","7.9","0.002","0.046","0.2","120","52","5.5","79","5.8","0.01","1.7"
"Junk Bay","JM3","2002-07-15","1","Surface Water","1.6","0.001","6.2","0.03","0.27","0.26","0.02","28.4","2.2","0.08","3.5","31.4","2.8","7.7","0.004","0.003","0.003","63","37","8.8","135","7.6","0.011","2.8"
"Junk Bay","JM3","2002-07-15","1","Middle Water","1.6","0.001","6.4","0.02","0.24","0.22","0.04","27.8","3.7","0.13","3.5","31.5","4.1","7.7","0.004","0.006","0.014","52","15","8.6","131","10","0.019","2"
"Junk Bay","JM3","2002-07-15","1","Bottom Water","2","0.001","12","0.03","0.24","0.19","0.08","27","9","0.28","3.5","31.8","4.6","7.7","0.004","0.011","0.036","52","13","7.4","111","6.8","0.033","1.5"
"Junk Bay","JM3","2002-08-21","1","Surface Water","0.8","0.009","14","0.03","0.43","0.33","0.24","27.9","3.9","0.7","1.5","29.7","<0.2","8.1","0.019","0.016","0.087","450","100","4.2","63","1.9","0.14","0.3"
"Junk Bay","JM3","2002-08-21","1","Middle Water","0.9","0.007","14.3","0.03","0.31","0.23","0.19","27.9","4.6","0.62","1.5","29.8","0.2","8.1","0.015","0.012","0.064","280","120","5.4","81","1","0.11","0.3"
"Junk Bay","JM3","2002-08-21","1","Bottom Water","0.8","0.008","13.7","0.03","0.34","0.26","0.19","27.8","3.5","0.6","1.5","30.1","<0.2","8.1","0.015","0.012","0.064","270","90","5.5","83","1.4","0.11","0.3"
"Junk Bay","JM3","2002-09-23","1","Surface Water","0.8","0.004","8.5","0.03","0.22","0.16","0.11","27.7","3.3","1.1","2","30.5","<0.2","8.2","0.01","0.018","0.04","950","460","6","91","2","0.05","0.7"
"Junk Bay","JM3","2002-09-23","1","Middle Water","1","0.002","8.1","<0.02","0.2","0.15","0.09","27.5","3.2","0.9","2","30.7","<0.2","8.2","0.01","0.018","0.036","2100","1400","6","91","1.6","0.033","0.7"
"Junk Bay","JM3","2002-09-23","1","Bottom Water","0.8","0.002","8.5","0.02","0.17","0.13","0.07","27.5","3.4","0.84","2","31","<0.2","8.2","0.009","0.016","0.025","3000","1600","6","90","1.2","0.033","0.5"
"Junk Bay","JM3","2002-10-23","1","Surface Water","0.6","0.006","8.1","0.03","0.26","0.17","0.19","26.5","3.8","0.76","1.5","32","<0.2","8.1","0.017","0.039","0.049","2300","680","4.6","69","1","0.1","0.4"
"Junk Bay","JM3","2002-10-23","1","Middle Water","0.6","0.007","8.4","0.03","0.29","0.2","0.19","26.5","3.8","0.75","1.5","32","<0.2","8.1","0.018","0.039","0.049","2900","620","5.2","77","1.2","0.1","0.5"
"Junk Bay","JM3","2002-10-23","1","Bottom Water","0.6","0.007","8.6","0.03","0.32","0.23","0.19","26.5","4.2","0.74","1.5","32.1","<0.2","8.2","0.016","0.039","0.05","830","370","5.1","77","1.2","0.098","0.3"
"Junk Bay","JM3","2002-11-21","1","Surface Water","0.6","0.003","12.5","0.04","0.34","0.24","0.21","22.6","2.9","0.78","3","33.1","<0.2","7.8","0.016","0.039","0.063","490","240","5.8","81","1.7","0.11","0.7"
"Junk Bay","JM3","2002-11-21","1","Middle Water","0.6","0.003","12.5","0.04","0.33","0.23","0.22","22.6","3.2","0.78","3","33.2","<0.2","7.9","0.015","0.039","0.059","660","300","6.4","89","1.4","0.12","0.7"
"Junk Bay","JM3","2002-11-21","1","Bottom Water","0.6","0.002","13.2","0.04","0.3","0.2","0.19","22.5","3","0.78","3","33.3","<0.2","7.9","0.014","0.039","0.063","380","240","6.4","90","0.4","0.092","0.7"
"Junk Bay","JM3","2002-12-23","1","Surface Water","0.6","0.004","12.5","0.05","0.47","0.4","0.19","19.8","2.1","0.58","2","33.7","<0.2","8","0.023","0.018","0.049","600","290","6.7","90","1.1","0.12","0.7"
"Junk Bay","JM3","2002-12-23","1","Middle Water","0.6","0.004","13","0.04","0.33","0.26","0.18","19.7","2.3","0.57","2","33.8","<0.2","8.1","0.022","0.019","0.046","630","340","7.4","99","1.1","0.11","0.7"
"Junk Bay","JM3","2002-12-23","1","Bottom Water","0.6","0.003","13.6","0.03","0.22","0.17","0.13","19.6","3","0.5","2","34","<0.2","8.1","0.018","0.015","0.035","930","420","7.7","102","1.5","0.082","0.5"
"Junk Bay","JM3","2003-01-02","1","Surface Water","0.6","0.001","10.7","0.03","0.38","0.35","0.1","18.6","2.6","0.5","1.5","32.8","<0.2","7.9","0.013","0.008","0.024","520","370","6.8","89","1.4","0.065","0.6"
"Junk Bay","JM3","2003-01-02","1","Middle Water","0.8","0.001","11.8","0.02","0.18","0.15","0.09","18.6","2.9","0.5","1.5","32.8","<0.2","7.9","0.013","0.009","0.02","320","250","6.8","88","1.2","0.061","1"
"Junk Bay","JM3","2003-01-02","1","Bottom Water","1","0.001","12.2","0.02","0.2","0.17","0.08","18.6","5.8","0.5","1.5","32.8","<0.2","7.9","0.012","0.007","0.021","270","240","6.7","88","1.4","0.055","0.6"
"Junk Bay","JM3","2003-02-14","1","Surface Water","0.6","0.003","3.3","0.02","0.19","0.17","0.09","17.2","2","0.58","2.8","32.8","<0.2","8.2","0.015","<0.002","0.02","430","310","7.2","91","0.8","0.071","1.2"
"Junk Bay","JM3","2003-02-14","1","Middle Water","0.9","0.003","3.4","<0.02","0.17","0.15","0.09","17.2","1.9","0.54","2.8","32.8","<0.2","8.2","0.014","<0.002","0.022","450","350","8","101","0.5","0.067","0.9"
"Junk Bay","JM3","2003-02-14","1","Bottom Water","0.6","0.002","3.8","<0.02","0.15","0.13","0.07","17.2","2.6","0.55","2.8","32.9","<0.2","8.2","0.012","<0.002","0.018","160","130","7.9","101","1.2","0.051","0.9"
"Junk Bay","JM3","2003-03-21","1","Surface Water","0.5","0.004","7.4","0.03","0.25","0.21","0.17","19","2.9","0.48","2.5","33.6","<0.2","8.1","0.02","0.006","0.032","930","630","6.2","82","0.5","0.13","1.4"
"Junk Bay","JM3","2003-03-21","1","Middle Water","0.5","0.004","7.8","0.02","0.24","0.2","0.15","19","3.1","0.44","2.5","33.6","<0.2","8.1","0.017","0.006","0.03","640","510","6.8","89","0.6","0.11","1.3"
"Junk Bay","JM3","2003-03-21","1","Bottom Water","0.8","0.003","7.7","0.02","0.22","0.19","0.11","18.9","5","0.42","2.5","33.7","<0.2","8.1","0.012","0.005","0.023","710","340","5.9","78","0.6","0.08","1"
"Junk Bay","JM3","2003-04-02","1","Surface Water","<0.5","0.007","6.2","0.04","0.41","0.32","0.31","20.5","1.8","0.69","4","33.2","<0.2","8","0.038","0.013","0.074","240","150","6.5","88","0.8","0.22","1"
"Junk Bay","JM3","2003-04-02","1","Middle Water","0.7","0.007","6.8","0.04","0.4","0.32","0.29","20.2","3.2","0.66","4","33.3","<0.2","8","0.037","0.011","0.071","340","160","6.5","88","0.7","0.21","1"
"Junk Bay","JM3","2003-04-02","1","Bottom Water","0.6","0.005","8.4","0.03","0.31","0.25","0.2","20","4.2","0.55","4","33.5","<0.2","8.1","0.026","0.008","0.048","180","100","6.7","91","1.1","0.14","1.1"
"Junk Bay","JM3","2003-05-26","1","Surface Water","1.1","0.005","5.4","0.02","0.32","0.21","0.17","27.4","1.8","<0.05","3.5","31.6","2.7","8.2","0.008","0.011","0.094","120","14","6.7","101","9.6","0.061","1.4"
"Junk Bay","JM3","2003-05-26","1","Middle Water","1","0.007","5.5","0.03","0.31","0.2","0.19","27.2","1.8","0.11","3.5","31.8","2.2","8.2","0.012","0.011","0.094","190","21","7.3","110","9","0.081","1.5"
"Junk Bay","JM3","2003-05-26","1","Bottom Water","0.8","0.006","5.6","0.03","0.26","0.18","0.16","26.8","1.6","0.27","3.5","32.4","1.2","8.2","0.014","0.01","0.068","150","38","6.1","92","5.2","0.084","0.6"
"Junk Bay","JM3","2003-06-25","1","Surface Water","2.3","0.012","1.7","0.02","0.63","0.42","0.26","28.4","4.1","0.1","1.8","25.8","10","8.7","0.002","0.049","0.16","24","8","9.5","142","28","0.054","5.9"
"Junk Bay","JM3","2003-06-25","1","Middle Water","0.9","0.003","2.4","0.03","0.35","0.17","0.22","25.5","3","1.2","1.8","32.2","0.8","8.3","0.02","0.067","0.11","180","140","9.8","145","4","0.039","0.7"
"Junk Bay","JM3","2003-06-25","1","Bottom Water","1.1","0.001","5.4","0.03","0.25","0.1","0.16","24.6","4.2","1.4","1.8","34.5","<0.2","8","0.023","0.064","0.081","110","61","4.1","60","1.6","0.019","2.7"
"Junk Bay","JM3","2003-07-04","1","Surface Water","1.7","0.002","4.2","0.03","0.33","0.26","0.09","23.7","3.2","0.33","1.7","32.4","4.7","8.3","0.006","0.013","0.059","210","90","6.8","97","24","0.02","1.5"
"Junk Bay","JM3","2003-07-04","1","Middle Water","0.8","0.001","4.9","0.02","0.22","0.12","0.11","22.6","3.2","0.75","1.7","34.3","1","8.1","0.014","0.012","0.088","170","120","4.6","65","8.4","0.007","0.5"
"Junk Bay","JM3","2003-07-04","1","Bottom Water","0.9","0.001","6.4","0.02","0.17","0.08","0.09","22.2","4.5","0.92","1.7","34.9","<0.2","8.1","0.015","0.009","0.08","62","33","3.9","55","2","<0.005","0.3"
"Junk Bay","JM3","2003-08-04","1","Surface Water","2.1","0.002","4.9","0.03","0.28","0.26","0.04","26.9","3.4","<0.05","2.5","33.2","5.5","8.4","0.009","0.007","0.008","45","9","5.1","77","17","0.022","2.4"
"Junk Bay","JM3","2003-08-04","1","Middle Water","1.2","0.003","5.9","0.03","0.23","0.14","0.14","26.2","4.6","0.54","2.5","33.4","2.5","8.2","0.012","0.031","0.063","470","110","5.5","82","3.7","0.044","1.3"
"Junk Bay","JM3","2003-08-04","1","Bottom Water","1","0.002","7.4","0.02","0.17","0.1","0.1","25.3","5.6","0.62","2.5","34.3","1.4","8.2","0.011","0.034","0.039","190","63","4.2","63","1.4","0.024","1.2"
"Junk Bay","JM3","2003-09-04","1","Surface Water","0.5","0.006","7.3","0.04","0.37","0.22","0.25","26.8","1.7","1","4","31.8","<0.2","8.1","0.024","0.027","0.12","2800","1100","4.6","72","0.9","0.1","0.6"
