"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Mirs Bay","MM14","2000-08-04","1","Middle Water","<0.5","0.001","5.8","0.02","0.09","<0.05","0.06","22.9","1.1","0.66","3.5","34.1","<0.2","8","0.016","0.009","0.035","200","9","5.3","75","1.1","0.017","0.2"
"Mirs Bay","MM14","2000-08-04","1","Bottom Water","1.9","0.001","14.1","0.03","0.1","<0.05","0.07","22.2","15","0.7","3.5","34.2","<0.2","8","0.017","0.008","0.042","14","<1","5.6","78","1.1","0.021","0.2"
"Mirs Bay","MM14","2000-09-25","1","Surface Water","<0.5","0.003","13","<0.02","0.07","0.06","0.03","27.4","<0.5","0.66","4.5","32.2","<0.2","8.4","0.013","0.003","0.003","<1","<1","7.8","118","0.9","0.02","0.3"
"Mirs Bay","MM14","2000-09-25","1","Middle Water","<0.5","0.002","12.9","<0.02","0.06","<0.05","0.03","27.1","0.9","0.58","4.5","32.4","<0.2","8.5","0.009","<0.002","0.006","<1","<1","8","120","2.1","0.019","0.4"
"Mirs Bay","MM14","2000-09-25","1","Bottom Water","0.6","0.003","21.5","<0.02","0.12","0.11","0.04","27.1","1.2","0.62","4.5","33.4","<0.2","8.4","0.011","0.005","0.008","<1","<1","7.6","115","3.4","0.022","0.4"
"Mirs Bay","MM14","2000-10-25","1","Surface Water","0.5","0.001","5.8","0.02","0.11","0.1","0.02","27.4","1.7","0.88","6.5","32.5","<0.2","8.1","0.002","<0.002","0.003","2","<1","6.8","104","1.4","0.014","0.7"
"Mirs Bay","MM14","2000-10-25","1","Middle Water","<0.5","0.001","6.4","0.03","0.15","0.1","0.07","26","1.9","1.2","6.5","32.6","<0.2","8.1","0.011","0.019","0.031","7","<1","6.6","98","2.5","0.021","0.5"
"Mirs Bay","MM14","2000-10-25","1","Bottom Water","1","0.001","12.1","0.03","0.19","0.14","0.07","25.6","8.9","1","6.5","33.3","<0.2","8","0.014","0.024","0.029","15","4","5.9","87","0.3","0.021","0.5"
"Mirs Bay","MM14","2000-11-27","1","Surface Water","0.5","0.001","5.4","0.03","0.18","0.06","0.13","20.9","0.7","1.6","4","33.1","1.2","8.1","0.019","0.006","0.11","<1","<1","6.1","82","1.2","0.011","<0.1"
"Mirs Bay","MM14","2000-11-27","1","Middle Water","0.5","0.001","5.3","0.04","0.23","0.11","0.13","20.8","1.2","1.5","4","33.2","1","8.1","0.024","0.005","0.11","<1","<1","6.9","93","1.4","0.015","<0.1"
"Mirs Bay","MM14","2000-11-27","1","Bottom Water","<0.5","0.001","14.4","0.03","0.24","0.12","0.12","20.8","0.7","1.5","4","33.6","<0.2","8.1","0.017","0.005","0.11","<1","<1","6.4","87","2.9","0.008","<0.1"
"Mirs Bay","MM14","2000-12-18","1","Surface Water","0.5","0.001","6","0.03","0.23","0.1","0.15","20.3","0.8","1.2","3.8","31.7","<0.2","7.8","0.024","0.01","0.12","<1","<1","6.9","93","4.6","0.018","0.6"
"Mirs Bay","MM14","2000-12-18","1","Middle Water","<0.5","0.001","5.4","0.03","0.19","0.06","0.15","20","1.6","1.3","3.8","31.7","1.4","7.9","0.018","0.012","0.12","1","<1","7.4","99","1.9","0.018","0.6"
"Mirs Bay","MM14","2000-12-18","1","Bottom Water","1.6","0.001","14.9","0.03","0.23","0.12","0.13","20","12","1.2","3.8","31.9","<0.2","7.9","0.025","0.013","0.094","<1","<1","7.2","96","2.3","0.026","0.6"
"Mirs Bay","MM14","2001-01-22","1","Surface Water","0.5","0.002","6.2","0.03","0.19","0.07","0.16","17.7","1","1","4","32","<0.2","8.3","0.024","0.013","0.11","<1","<1","7.3","92","2.1","0.034","0.6"
"Mirs Bay","MM14","2001-01-22","1","Middle Water","0.6","0.001","6.3","0.03","0.18","0.06","0.16","17.4","4","0.98","4","32","<0.2","8.3","0.025","0.014","0.11","<1","<1","7.4","93","1.2","0.031","0.4"
"Mirs Bay","MM14","2001-01-22","1","Bottom Water","0.9","0.002","14","0.03","0.17","0.1","0.11","18","7","0.8","4","32.9","1","8.3","0.014","0.008","0.062","<1","<1","7.1","92","<0.2","0.036","0.8"
"Mirs Bay","MM14","2001-02-19","1","Surface Water","0.6","0.001","7.8","0.02","0.18","0.06","0.14","16.6","2.7","0.86","3.5","32","<0.2","8.5","0.011","0.013","0.11","<1","<1","7.9","98","1.6","0.015","<0.1"
"Mirs Bay","MM14","2001-02-19","1","Middle Water","0.6","0.002","9.1","0.02","0.16","0.05","0.14","16.2","3.4","0.7","3.5","32.6","<0.2","8.5","0.013","0.012","0.099","<1","<1","7.7","96","0.9","0.024","<0.1"
"Mirs Bay","MM14","2001-02-19","1","Bottom Water","1.1","0.001","12.3","0.03","0.16","0.06","0.11","16","8","0.65","3.5","32.7","<0.2","8.5","0.016","0.014","0.082","<1","<1","7.7","95","0.4","0.012","<0.1"
"Mirs Bay","MM14","2001-03-07","1","Surface Water","<0.5","0.003","5.9","<0.02","0.06","0.06","0.03","18.6","0.6","0.17","5.5","32.8","<0.2","8.6","<0.002","<0.002","<0.002","<1","<1","8","104","1.6","0.028","0.6"
"Mirs Bay","MM14","2001-03-07","1","Middle Water","<0.5","0.005","6.5","<0.02","0.1","0.09","0.05","18.3","0.8","0.32","5.5","33.5","<0.2","8.6","0.004","<0.002","0.005","<1","<1","7.8","101","0.9","0.046","0.6"
"Mirs Bay","MM14","2001-03-07","1","Bottom Water","0.6","0.004","14.6","0.03","0.11","0.08","0.06","18.8","10","0.49","5.5","33.8","<0.2","8.7","0.008","0.003","0.022","<1","<1","7","92","0.9","0.036","0.3"
"Mirs Bay","MM14","2001-04-18","1","Surface Water","<0.5","0.003","4.7","0.02","0.06","<0.05","0.05","22.1","0.8","0.31","6.5","33.3","<0.2","8.4","0.005","<0.002","0.004","<1","<1","7.4","103","2.1","0.044","<0.1"
"Mirs Bay","MM14","2001-04-18","1","Middle Water","<0.5","0.002","4.4","0.02","0.05","<0.05","0.03","22.6","0.5","0.17","6.5","34","<0.2","8.4","0.008","<0.002","<0.002","<1","<1","7","99","2","0.025","<0.1"
"Mirs Bay","MM14","2001-04-18","1","Bottom Water","1.2","0.002","13.3","0.02","0.07","0.06","0.04","22.2","7.4","0.25","6.5","33.9","<0.2","8.4","0.015","<0.002","0.006","<1","<1","6.9","97","1.5","0.027","0.1"
"Mirs Bay","MM14","2001-05-02","1","Surface Water","0.6","0.002","4.9","0.03","0.15","0.13","0.04","24.1","1.5","0.15","4","33.3","1.2","8.4","0.011","<0.002","0.014","83","<1","8.4","121","4.2","0.024","1.4"
"Mirs Bay","MM14","2001-05-02","1","Middle Water","0.6","0.003","6.2","<0.02","0.06","0.06","0.04","23.2","1.4","0.46","4","33.8","0.2","8.3","0.017","0.002","<0.002","54","<2","6.8","97","2.2","0.037","0.4"
"Mirs Bay","MM14","2001-05-02","1","Bottom Water","0.5","0.002","12.2","<0.02","0.07","0.06","0.04","23.3","2","0.36","4","33.9","0.8","8.3","0.008","0.002","0.01","120","1","6.7","95","0.9","0.03","0.6"
"Mirs Bay","MM14","2001-06-15","1","Surface Water","0.9","0.005","5.4","0.03","0.54","0.28","0.28","27.3","1.9","1.7","3","26.3","2.6","8.7","0.01","0.03","0.23","13","1","9.4","138","26","0.024","1.7"
"Mirs Bay","MM14","2001-06-15","1","Middle Water","<0.5","0.001","5.9","0.02","0.11","<0.05","0.08","24.2","2.2","0.78","3","33.7","<0.2","8.4","0.012","0.006","0.055","12","<1","4.8","70","0.8","0.014","0.2"
"Mirs Bay","MM14","2001-06-15","1","Bottom Water","1.1","0.001","10.9","0.03","0.12","0.07","0.06","23.1","7.9","0.68","3","34","<0.2","8.4","0.012","0.007","0.045","<1","<1","5.3","75","1.2","0.012","0.2"
"Mirs Bay","MM14","2001-07-11","1","Surface Water","0.8","0.002","5.4","0.03","0.17","0.16","0.03","28.7","1.1","0.96","4","28.8","0.2","8.4","0.008","<0.002","0.009","1","1","6.8","103","4.8","0.018","1.3"
"Mirs Bay","MM14","2001-07-11","1","Middle Water","0.8","0.001","8.6","0.02","0.13","0.06","0.08","25.9","4.7","1","4","32.5","<0.2","8.2","0.021","0.004","0.07","1","<1","4.2","63","0.9","0.009","<0.1"
"Mirs Bay","MM14","2001-07-11","1","Bottom Water","1.3","0.001","14.2","0.02","0.15","0.09","0.08","25.6","10","0.88","4","32.8","<0.2","8.2","0.016","0.005","0.058","12","<1","4.5","67","2.4","0.013","0.6"
"Mirs Bay","MM14","2001-08-03","1","Surface Water","0.5","0.001","4.9","0.02","0.23","0.1","0.14","28.2","1.2","0.55","5","25.5","0.4","8.5","0.006","0.009","0.12","1","<1","7.4","109","1.4","0.006","2.2"
"Mirs Bay","MM14","2001-08-03","1","Middle Water","0.9","0.001","6.8","0.02","0.14","0.06","0.1","24.3","1.9","0.9","5","33.5","0.7","8.2","0.017","0.007","0.076","2","1","4","58","0.7","0.013","1.7"
"Mirs Bay","MM14","2001-08-03","1","Bottom Water","0.8","0.001","9.9","0.03","0.13","0.06","0.08","22.8","7","0.73","5","34","<0.2","8.2","0.01","0.005","0.068","<1","<1","4","57","0.9","0.01","1.7"
"Mirs Bay","MM14","2001-09-13","1","Surface Water","<0.5","0.001","5.3","<0.02","0.07","0.07","0.01","28","0.5","0.54","4","30.6","<0.2","8.2","<0.002","<0.002","<0.002","47","<1","6.2","94","1.4","0.01","0.6"
"Mirs Bay","MM14","2001-09-13","1","Middle Water","<0.5","0.001","6.1","<0.02","0.06","0.06","0.01","27.5","0.9","0.2","4","32.7","<0.2","8.2","0.002","<0.002","<0.002","2","<1","6.6","101","2.2","0.009","0.4"
"Mirs Bay","MM14","2001-09-13","1","Bottom Water","0.6","0.001","8.8","<0.02","0.07","0.06","0.02","27.6","1.2","0.27","4","33.3","0.8","8.2","0.01","<0.002","0.003","<1","<1","6.1","93","0.8","0.01","0.6"
"Mirs Bay","MM14","2001-11-23","1","Surface Water","1.7","0.005","14.2","0.04","0.28","0.25","0.1","22.2","6.5","0.71","1.5","32.2","<0.2","8.3","0.008","0.007","0.018","9","<1","5.7","79","22","0.071","5.2"
"Mirs Bay","MM14","2001-11-23","1","Middle Water","1.2","0.001","11.9","<0.02","0.17","0.11","0.07","21.8","8.7","0.72","1.5","32.2","<0.2","8.3","0.013","0.012","0.048","<1","<1","5.5","76","1.8","0.009","0.3"
"Mirs Bay","MM14","2001-11-23","1","Bottom Water","1.4","0.001","21.3","<0.02","0.12","0.06","0.07","21.7","11","0.66","1.5","32.1","1.4","8.3","0.005","0.012","0.046","<1","<1","5.6","77","0.8","0.012","0.4"
"Mirs Bay","MM14","2001-12-28","1","Surface Water","<0.5","0.001","1.9","0.02","0.09","0.05","0.05","18.2","1.2","0.72","3","32.2","0.4","8.2","0.015","0.007","0.032","<1","<1","5.7","73","1","0.015","0.6"
"Mirs Bay","MM14","2001-12-28","1","Middle Water","0.6","0.001","5.9","<0.02","0.18","0.09","0.11","18.1","1.9","0.86","3","32.2","0.4","8.3","0.017","0.023","0.07","34","<1","6.1","78","<0.2","0.013","0.5"
"Mirs Bay","MM14","2001-12-28","1","Bottom Water","<0.5","0.001","7.6","<0.02","0.17","0.08","0.1","18.2","2.6","0.79","3","32.3","<0.2","8.3","0.018","0.026","0.061","<1","<1","6","78","1.5","0.012","0.5"
"Mirs Bay","MM14","2002-01-16","1","Surface Water","<0.5","0.001","5.4","<0.02","0.08","0.05","0.05","18.5","0.5","0.54","6","33.4","<0.2","8","0.014","0.008","0.02","<1","<1","6.1","79","0.5","0.017","0.4"
"Mirs Bay","MM14","2002-01-16","1","Middle Water","<0.5","0.001","5.6","<0.02","0.08","0.05","0.04","18","0.5","0.56","6","33.7","<0.2","8","0.005","0.008","0.019","<1","<1","7.5","97","1.7","0.015","<0.1"
"Mirs Bay","MM14","2002-01-16","1","Bottom Water","0.6","0.001","11.3","<0.02","0.06","0.05","0.03","18.8","6.1","0.48","6","34.3","<0.2","8","0.008","0.008","0.004","<1","<1","7","92","0.9","0.022","0.1"
"Mirs Bay","MM14","2002-02-22","1","Surface Water","<0.5","0.001","17.8","<0.02","0.09","0.08","0.03","18.1","2.1","0.38","3","33.3","<0.2","8.1","0.019","0.003","0.007","<1","<1","7","91","3.5","0.015","0.6"
"Mirs Bay","MM14","2002-02-22","1","Middle Water","0.6","0.001","18.3","<0.02","0.06","<0.05","0.02","19.5","4.4","0.33","3","34.2","<0.2","8.1","0.015","<0.002","0.004","<1","<1","7.3","97","1.9","0.016","0.3"
"Mirs Bay","MM14","2002-02-22","1","Bottom Water","1","0.001","23.3","<0.02","0.06","0.06","0.02","19.3","7.1","0.29","3","34.2","<0.2","8.1","0.01","<0.002","0.002","<1","<1","7.2","96","1.7","0.02","0.3"
"Mirs Bay","MM14","2002-03-14","1","Surface Water","<0.5","0.001","5.7","<0.02","0.09","0.09","0.01","20.9","<0.5","0.39","3.5","34","<0.2","8.3","0.014","<0.002","<0.002","<1","<1","6.9","95","1.8","<0.005","0.4"
"Mirs Bay","MM14","2002-03-14","1","Middle Water","<0.5","0.001","5.4","<0.02","0.07","0.07","0.01","20.8","0.9","0.35","3.5","34","<0.2","8.3","0.009","<0.002","<0.002","<1","<1","7.3","100","1","<0.005","0.3"
"Mirs Bay","MM14","2002-03-14","1","Bottom Water","0.6","0.001","8.7","<0.02","0.06","<0.05","0.02","20.3","4.1","0.51","3.5","33.9","0.5","8.3","0.009","<0.002","0.006","<1","<1","6.9","93","0.5","0.012","0.3"
"Mirs Bay","MM14","2002-04-22","1","Surface Water","<0.5","0.002","5.1","<0.02","0.05","<0.05","0.03","25","<0.5","0.15","7","34.1","<0.2","8.3","0.008","<0.002","<0.002","<1","<1","7.2","106","1.2","0.022","<0.1"
"Mirs Bay","MM14","2002-04-22","1","Middle Water","<0.5","0.002","5.6","<0.02","0.05","<0.05","0.03","23.4","0.8","0.19","7","34.1","<0.2","8.3","0.01","<0.002","<0.002","<1","<1","8.6","123","0.7","0.027","0.2"
"Mirs Bay","MM14","2002-04-22","1","Bottom Water","0.6","0.001","9.4","<0.02","0.05","<0.05","0.02","23.4","4.5","0.24","7","34.1","<0.2","8.3","0.005","<0.002","0.002","<1","<1","8.1","116","1.6","0.016","0.2"
"Mirs Bay","MM14","2002-05-10","1","Surface Water","<0.5","0.001","4.9","<0.02","0.07","0.07","0.01","26.9","0.8","0.28","10","33.9","<0.2","8.2","0.004","<0.002","<0.002","<1","<1","6","91","1","0.007","0.4"
"Mirs Bay","MM14","2002-05-10","1","Middle Water","<0.5","0.001","4.8","0.03","0.1","0.1","0.01","26.3","0.9","0.33","10","34.1","<0.2","8.2","0.019","<0.002","<0.002","<1","<1","6","90","0.8","<0.005","0.4"
