"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Tolo Harbour and Channel","TM6","1996-07-18","1","Middle Water","1.6","0.001","1.6","0.16","0.23","0.22","0.01","24.5","2.6","0.72","3","33.9","1.8","7.8","0.017","<0.002","0.003","50","20","8.6","126","5.3","<0.005","2.6"
"Tolo Harbour and Channel","TM6","1996-07-18","1","Bottom Water","1.8","0.001","1.2","0.17","0.09","0.08","0.01","23.5","2.5","0.96","3","34.2","1.5","7.6","0.014","0.003","0.002","10","<10","4.3","62","4.4","<0.005","1.9"
"Tolo Harbour and Channel","TM6","1996-08-05","1","Surface Water","1.4","0.001","1","0.11","0.15","0.14","0.03","27","2.6","0.79","3","31.4","4.4","7.9","0.012","<0.002","0.006","9","2","6.8","102","9.7","0.017","1.3"
"Tolo Harbour and Channel","TM6","1996-08-05","1","Middle Water","1.2","0.002","0.7","0.08","0.2","0.19","0.06","26.8","1.8","0.88","3","31.8","2.9","7.9","0.011","<0.002","0.006","6","1","6.8","102","9.7","0.047","1.1"
"Tolo Harbour and Channel","TM6","1996-08-05","1","Bottom Water","0.8","0.001","1","0.1","0.16","0.15","0.02","25.8","1.7","0.91","3","32.6","1.9","7.8","0.016","<0.002","0.01","9","7","6.1","90","5.7","0.008","0.9"
"Tolo Harbour and Channel","TM6","1996-08-19","1","Surface Water","2.8","0.001","1.2","0.11","0.3","0.3","0.01","27.8","4.4","0.5","1.5","26.9","6.2","8.4","0.013","0.002","0.002","60","20","11.2","166","25","<0.005","3"
"Tolo Harbour and Channel","TM6","1996-08-19","1","Middle Water","1.2","0.001","0.8","0.12","0.22","0.12","0.11","25","1.3","1.5","1.5","33.3","3.8","7.7","0.033","0.019","0.083","21","8","6.3","93","7.3","<0.005","0.8"
"Tolo Harbour and Channel","TM6","1996-08-19","1","Bottom Water","0.6","0.001","1","0.12","0.14","0.07","0.13","23.9","0.9","2.4","1.5","34.1","0.4","7.6","0.048","0.007","0.06","16","3","1.1","16","1.5","0.066","0.5"
"Tolo Harbour and Channel","TM6","1996-09-06","1","Surface Water","2.4","0.007","1","0.1","0.28","0.28","0.05","29.5","3.5","0.25","2.5","30.8","20","8.5","0.009","<0.002","<0.002","21","5","9.7","151","2.9","0.046","3"
"Tolo Harbour and Channel","TM6","1996-09-06","1","Middle Water","1.8","0.001","0.5","0.06","0.21","0.2","0.02","28.2","3","0.33","2.5","32.2","10","8.2","0.01","<0.002","0.009","29","10","9","138","1.8","0.009","2.1"
"Tolo Harbour and Channel","TM6","1996-09-06","1","Bottom Water","1.1","0.001","6.2","0.06","0.18","0.17","0.02","25.1","1.8","0.36","2.5","33.5","6.2","7.7","0.01","<0.002","0.01","7","3","6.7","99","1","0.006","1.6"
"Tolo Harbour and Channel","TM6","1996-09-26","1","Surface Water","3.5","0.024","1.5","0.1","0.55","0.49","0.14","28.2","5.8","0.1","1.7","21.3","49","8.8","0.016","0.002","0.054","26","8","10.6","154","6.2","0.085","3.6"
"Tolo Harbour and Channel","TM6","1996-09-26","1","Middle Water","0.6","0.01","0.8","0.08","0.54","0.49","0.26","27.9","1.3","0.63","1.7","30.5","8","7.9","0.04","0.011","0.037","75","31","7","106","1.8","0.21","0.8"
"Tolo Harbour and Channel","TM6","1996-09-26","1","Bottom Water","0.5","0.007","0.8","0.11","0.74","0.65","0.29","27.6","1.1","1.8","1.7","31.1","2.8","7.9","0.063","0.059","0.027","1","1","3.2","49","1","0.2","0.4"
"Tolo Harbour and Channel","TM6","1996-10-04","1","Surface Water","2.6","0.005","1.2","0.1","0.5","0.48","0.09","28.4","3.2","1.5","2","28.1","26","8.1","0.037","0.005","0.019","230","100","4.3","65","1.7","0.067","2.9"
"Tolo Harbour and Channel","TM6","1996-10-04","1","Middle Water","<0.5","0.002","0.5","0.09","0.38","0.23","0.21","27.9","0.9","1.6","2","31.5","1.2","7.9","0.036","0.02","0.13","4","2","2.6","39","0.8","0.055","<0.1"
"Tolo Harbour and Channel","TM6","1996-10-04","1","Bottom Water","1.2","0.003","2.1","0.09","0.53","0.4","0.18","27.9","6.6","1.6","2","31.9","6.5","8","0.034","0.06","0.068","10","4","4.2","64","0.3","0.053","0.1"
"Tolo Harbour and Channel","TM6","1996-10-24","1","Surface Water","2.9","0.007","1.1","0.19","0.53","0.52","0.06","27.2","4.2","0.19","1.8","29.1","7.4","8.5","0.057","0.004","0.003","5","<1","10.5","157","24","0.048","5.3"
"Tolo Harbour and Channel","TM6","1996-10-24","1","Middle Water","1.4","0.001","0.6","0.14","0.35","0.34","0.03","27.3","2.1","0.48","1.8","32.2","11","7.9","0.038","0.004","0.005","10","2","10","152","11","0.025","2.1"
"Tolo Harbour and Channel","TM6","1996-10-24","1","Bottom Water","0.5","0.001","1.2","0.16","0.33","0.2","0.15","27.3","0.9","1.4","1.8","32.6","0.7","7.8","0.053","0.054","0.077","1","1","5","76","4.3","0.016","0.8"
"Tolo Harbour and Channel","TM6","1996-11-08","1","Surface Water","3.8","0.006","3.1","0.21","0.8","0.79","0.02","26.8","5.2","0.12","1.5","30.6","5","8.9","0.056","0.004","0.002","36","19","11.8","176","33","0.018","4.2"
"Tolo Harbour and Channel","TM6","1996-11-08","1","Middle Water","3.4","0.007","2.7","0.17","0.62","0.62","0.04","26.4","4.6","0.17","1.5","31.9","4.9","8.6","0.041","<0.002","<0.002","31","13","10.3","154","23","0.039","3"
"Tolo Harbour and Channel","TM6","1996-11-08","1","Bottom Water","1.6","0.004","2.9","0.12","0.69","0.69","0.04","26.1","2.5","0.52","1.5","32.6","1.7","8.4","0.03","0.002","<0.002","10","5","7.9","117","11","0.039","1.6"
"Tolo Harbour and Channel","TM6","1996-11-20","1","Surface Water","1.8","0.003","1.2","0.17","0.5","0.49","0.07","23.2","2.7","0.12","2","31.9","5.2","8","0.045","0.003","0.003","1300","800","7.8","110","24","0.064","2.8"
"Tolo Harbour and Channel","TM6","1996-11-20","1","Middle Water","1.8","0.002","1","0.18","0.47","0.46","0.06","23.4","2.4","0.08","2","32.7","6.6","7.9","0.043","0.003","0.003","730","480","7.5","107","25","0.049","3.1"
"Tolo Harbour and Channel","TM6","1996-11-20","1","Bottom Water","0.7","0.001","3","0.12","0.33","0.31","0.04","23.2","1.7","0.34","2","33","3.1","7.9","0.038","0.004","0.011","200","100","6.6","93","8","0.028","1.2"
"Tolo Harbour and Channel","TM6","1996-12-05","1","Surface Water","0.8","0.004","2.6","0.14","0.75","0.72","0.1","21.2","1.5","0.58","3","32.1","4","8.3","0.043","0.009","0.016","2600","700","7.7","104","4.5","0.074","1.5"
"Tolo Harbour and Channel","TM6","1996-12-05","1","Middle Water","0.8","0.002","2.5","0.12","0.76","0.74","0.07","21.2","1.5","0.46","3","32.4","5.1","8.2","0.032","0.01","0.014","290","100","7.7","105","6.2","0.045","1.5"
"Tolo Harbour and Channel","TM6","1996-12-05","1","Bottom Water","0.7","0.001","2.4","0.12","0.61","0.6","0.02","21.4","1.6","0.86","3","33","1.4","8.2","0.017","0.005","0.008","34","7","7.5","102","2.7","0.007","0.5"
"Tolo Harbour and Channel","TM6","1996-12-19","1","Surface Water","1.6","0.002","2.7","0.08","0.56","0.55","0.05","19.2","2.6","0.5","2.7","32.2","6","8.2","0.018","<0.002","0.003","6","1","9.3","122","9.9","0.046","2.5"
"Tolo Harbour and Channel","TM6","1996-12-19","1","Middle Water","1.8","0.005","2.7","0.1","0.47","0.47","0.1","19.2","3.2","0.39","2.7","32.3","3.5","8.2","0.026","0.002","<0.002","2","2","9.2","121","5.3","0.093","2.2"
"Tolo Harbour and Channel","TM6","1996-12-19","1","Bottom Water","1.4","0.003","2.7","0.07","0.48","0.48","0.06","19.1","3","0.45","2.7","32.3","4.2","8.2","0.031","<0.002","0.002","2","<1","9.1","119","2.6","0.054","1.5"
"Tolo Harbour and Channel","TM6","1997-01-09","1","Surface Water","1","0.007","0.3","0.18","1.06","1","0.21","18.2","1.7","1.8","3.5","31.9","3.8","8.3","0.048","0.017","0.038","50","31","7.3","94","1.6","0.15","2.8"
"Tolo Harbour and Channel","TM6","1997-01-09","1","Middle Water","1","0.008","0.5","0.16","1.15","1.1","0.21","18.3","1.8","1.8","3.5","31.9","4.6","8.3","0.045","0.016","0.036","35","17","7.1","92","0.2","0.16","1.9"
"Tolo Harbour and Channel","TM6","1997-01-09","1","Bottom Water","1","0.007","0.2","0.1","0.13","0.09","0.18","18.3","1.6","1.6","3.5","31.9","1.4","8.3","0.046","0.009","0.029","10","3","6.9","89","1.6","0.14","1.8"
"Tolo Harbour and Channel","TM6","1997-01-20","1","Surface Water","1.6","0.004","1.1","0.15","1.51","1.5","0.08","16.9","3.2","0.71","1.7","33.8","13","8.4","0.033","0.004","0.01","43","8","9.7","121","26","0.07","4"
"Tolo Harbour and Channel","TM6","1997-01-20","1","Middle Water","1.6","0.004","0.4","0.14","1.53","1.5","0.11","18.4","3.2","0.81","1.7","31.6","12","8.3","0.03","0.006","0.019","30","19","9.3","120","22","0.081","4.1"
"Tolo Harbour and Channel","TM6","1997-01-20","1","Bottom Water","1.6","0.002","0.2","0.12","1.54","1.5","0.1","17.9","3","0.91","1.7","31.9","9.3","8.1","0.038","0.011","0.024","35","16","7.6","98","16","0.069","3.1"
"Tolo Harbour and Channel","TM6","1997-02-17","1","Surface Water","0.9","0.029","2.4","0.08","1.24","1.2","0.32","16","1.6","1.3","4.4","31.2","0.8","8.7","0.02","0.01","0.03","4","1","9.4","116","4.6","0.28","1.3"
"Tolo Harbour and Channel","TM6","1997-02-17","1","Middle Water","0.8","0.028","2.3","0.08","1.14","1.1","0.31","16.1","1.6","1.2","4.4","31.5","1.7","8.7","0.014","0.009","0.026","8","3","9.5","118","2","0.27","1"
"Tolo Harbour and Channel","TM6","1997-02-17","1","Bottom Water","0.8","0.026","3.6","0.07","1.13","1.1","0.27","17","2","1.2","4.4","32.3","2.8","8.7","0.014","0.009","0.021","3","<1","9.1","115","1.9","0.24","1"
"Tolo Harbour and Channel","TM6","1997-02-27","1","Surface Water","1.8","0.001","2.9","0.11","0.44","0.44","0.02","18.2","2.8","0.18","2.3","31.6","1.8","8.4","0.006","0.002","0.002","6","1","7.5","97","7.2","0.02","2.1"
"Tolo Harbour and Channel","TM6","1997-02-27","1","Middle Water","1.9","0.001","2.7","0.1","0.43","0.42","0.03","17.5","2.9","0.31","2.3","31.7","2.4","8.4","0.008","0.003","0.002","2","<1","9.2","117","5.8","0.021","2"
"Tolo Harbour and Channel","TM6","1997-02-27","1","Bottom Water","2.1","0.001","2.8","0.09","0.38","0.38","0.03","16.6","3.5","0.53","2.3","32.1","3.4","8.2","0.011","<0.002","<0.002","4","2","8","100","2.8","0.027","1.4"
"Tolo Harbour and Channel","TM6","1997-03-07","1","Surface Water","1","0.01","3.6","0.06","0.61","0.6","0.09","20.2","1.4","1","2","31.4","3.5","8.7","0.015","0.008","0.005","90","35","7.2","96","4.3","0.076","2.7"
"Tolo Harbour and Channel","TM6","1997-03-07","1","Middle Water","0.8","0.006","2.9","0.06","0.46","0.45","0.08","18.2","1.4","1.3","2","31.7","1.6","8.6","0.014","0.005","0.002","11","6","7.4","95","2.4","0.069","1.7"
"Tolo Harbour and Channel","TM6","1997-03-07","1","Bottom Water","0.6","0.003","3.3","0.05","0.32","0.31","0.05","17.6","1.1","1","2","32","0.4","8.4","0.016","0.003","0.005","2","1","6","76","2.4","0.041","1"
"Tolo Harbour and Channel","TM6","1997-03-20","1","Surface Water","1.6","0.011","3.9","0.2","0.54","0.51","0.21","20.4","2.4","1.9","1.8","30.6","16","8.3","0.05","0.007","0.023","130","40","6.8","91","17","0.18","N/A"
"Tolo Harbour and Channel","TM6","1997-03-20","1","Middle Water","1.6","0.008","3","0.18","0.55","0.53","0.15","20.2","2.2","1.9","1.8","31.4","20","8.3","0.041","0.011","0.006","70","20","7.2","96","9.5","0.13","N/A"
"Tolo Harbour and Channel","TM6","1997-03-20","1","Bottom Water","0.6","0.003","3.3","0.11","0.26","0.25","0.07","19.3","1.2","1.5","1.8","31.8","0.4","8.2","0.015","<0.002","0.003","15","13","5.5","72","2.4","0.069","N/A"
"Tolo Harbour and Channel","TM6","1997-04-14","1","Surface Water","3","0.001","5.2","0.09","1.2","1.2","0.01","22.5","5","0.92","1","30.2","5.6","8.2","0.008","<0.002","<0.002","200","170","8.2","113","23","<0.005","2.5"
"Tolo Harbour and Channel","TM6","1997-04-14","1","Middle Water","3","0.001","4.3","0.07","1.2","1.2","0.01","20.6","5","0.75","1","31.8","13","8","0.011","<0.002","<0.002","170","130","7.2","97","15","<0.005","2.2"
"Tolo Harbour and Channel","TM6","1997-04-14","1","Bottom Water","1.8","0.001","5.3","0.05","1.31","1.3","0.02","19.7","3.3","1.2","1","32.6","3.7","7.9","0.012","0.004","0.008","20","14","5.6","74","9.9","<0.005","1"
"Tolo Harbour and Channel","TM6","1997-04-28","1","Surface Water","1.7","0.001","4.7","0.08","1.21","1.2","0.03","23.3","2.4","1.4","1","30.2","9.1","8.2","0.018","0.006","0.003","5","3","10.6","149","19","0.022","3.1"
"Tolo Harbour and Channel","TM6","1997-04-28","1","Middle Water","1.1","0.002","4","0.07","1.32","1.3","0.07","21.6","1.7","1.6","1","31.8","2.5","8","0.027","0.012","0.008","<1","<1","10.4","143","8.3","0.05","1.2"
"Tolo Harbour and Channel","TM6","1997-04-28","1","Bottom Water","0.8","0.002","4.2","0.05","0.92","0.89","0.11","21.2","1.6","1.8","1","32.3","2.1","7.9","0.022","0.018","0.014","<1","<1","6.8","93","1.9","0.079","0.5"
"Tolo Harbour and Channel","TM6","1997-05-07","1","Surface Water","4","0.024","5.3","0.19","1.71","1.7","0.38","24","5.6","1.5","1.5","30.1","40","8.2","0.041","0.004","0.004","470","300","6.9","97","36","0.37","7.2"
"Tolo Harbour and Channel","TM6","1997-05-07","1","Middle Water","1.6","0.011","4.4","0.1","1.12","1.1","0.2","22.9","2.6","1.7","1.5","31.6","12","8.2","0.046","0.005","0.013","370","220","7.5","106","9.1","0.18","3.9"
"Tolo Harbour and Channel","TM6","1997-05-07","1","Bottom Water","1","0.004","4.3","0.07","0.73","0.71","0.11","21.4","1.6","1.9","1.5","32.5","1","8.1","0.045","0.006","0.018","7","3","5","68","3.6","0.085","1"
"Tolo Harbour and Channel","TM6","1997-05-22","1","Surface Water","2.1","0.004","4","0.06","0.94","0.93","0.1","24.8","2.9","0.55","2.5","30.2","5.3","8","0.025","0.002","0.012","70","20","6","85","10","0.09","1.3"
"Tolo Harbour and Channel","TM6","1997-05-22","1","Middle Water","2.1","0.004","3.7","0.06","0.97","0.96","0.09","24.6","2.7","0.6","2.5","30.6","16","8","0.021","0.002","0.009","57","20","5.5","79","2.8","0.083","1.1"
"Tolo Harbour and Channel","TM6","1997-05-22","1","Bottom Water","1.2","0.004","4","0.06","0.98","0.97","0.11","23.8","1.6","1.3","2.5","31.5","4.5","8","0.028","0.002","0.009","2","<1","5.1","72","2.3","0.1","0.7"
"Tolo Harbour and Channel","TM6","1997-06-05","1","Surface Water","4.2","0.004","2.3","0.09","0.99","0.98","0.08","28.3","6.1","0.4","2.4","25.9","17","8","0.013","<0.002","0.006","2500","900","11.2","166","20","0.072","4.4"
"Tolo Harbour and Channel","TM6","1997-06-05","1","Middle Water","0.9","0.001","1.6","0.08","1","0.81","0.23","26.3","1.4","1.7","2.4","29.6","0.4","7.9","0.054","0.095","0.095","23","15","11","162","1.5","0.04","0.4"
"Tolo Harbour and Channel","TM6","1997-06-05","1","Bottom Water","0.8","0.002","1.7","0.08","0.99","0.73","0.36","23.9","1.5","2.5","2.4","32","<0.2","7.8","0.065","0.14","0.12","14","5","5.8","83","1","0.095","0.3"
"Tolo Harbour and Channel","TM6","1997-06-20","1","Surface Water","2.4","0.003","1.5","0.08","0.96","0.95","0.03","25.9","3.8","1.1","1","27.3","15","8.6","0.008","<0.002","0.005","9","3","9.5","137","12","0.019","2.9"
"Tolo Harbour and Channel","TM6","1997-06-20","1","Middle Water","1.1","0.003","1.2","0.06","0.97","0.92","0.08","25.3","2.2","0.95","1","30.6","12","8.4","0.016","0.009","0.044","14","9","9.4","136","5.1","0.026","1.1"
"Tolo Harbour and Channel","TM6","1997-06-20","1","Bottom Water","0.7","0.005","1.7","0.07","1.02","0.98","0.1","25.1","1.2","1","1","31.1","1.5","8.3","0.024","0.009","0.031","9","1","6.1","88","2.1","0.063","0.7"
"Tolo Harbour and Channel","TM6","1997-07-11","1","Surface Water","5.2","0.001","7","0.1","1.6","1.6","0.01","27.1","8.4","1.2","1","22.3","86","8.6","0.007","<0.002","<0.002","130","50","10.3","147","22","0.005","5.4"
"Tolo Harbour and Channel","TM6","1997-07-11","1","Middle Water","0.5","0.002","2.5","0.09","1.43","1.2","0.26","23.3","1","2.4","1","33.4","2.6","8.2","0.053","0.019","0.21","110","20","3.5","50","1.4","0.035","0.3"
"Tolo Harbour and Channel","TM6","1997-07-11","1","Bottom Water","<0.5","0.001","2.6","0.08","1.1","0.89","0.22","22.6","1.2","2.2","1","33.8","0.4","8.1","0.04","0.009","0.2","11","4","2.3","33","0.9","0.009","0.4"
"Tolo Harbour and Channel","TM6","1997-07-23","1","Surface Water","2","0.016","1.9","0.05","0.82","0.7","0.18","29.2","4","2.2","1.5","18.3","6.5","8.8","0.006","<0.002","0.12","500","160","9.1","132","12","0.056","2.3"
"Tolo Harbour and Channel","TM6","1997-07-23","1","Middle Water","1","0.009","1.5","0.04","0.9","0.82","0.14","27.5","2.5","1.9","1.5","25.2","4.3","8.5","0.008","<0.002","0.073","52","15","8.8","128","4.1","0.06","1.2"
"Tolo Harbour and Channel","TM6","1997-07-23","1","Bottom Water","1.4","0.006","1.5","0.05","0.94","0.88","0.17","22.5","1.7","1.8","1.5","33.7","2.8","8.2","0.013","0.005","0.058","15","6","3.6","51","1.2","0.11","0.7"
"Tolo Harbour and Channel","TM6","1997-08-08","1","Surface Water","2.4","0.006","1.9","0.05","1.11","1.1","0.05","27.7","5.2","0.23","2.1","21.9","31","8.5","0.009","<0.002","0.007","650","100","8.3","120","14","0.037","2.2"
"Tolo Harbour and Channel","TM6","1997-08-08","1","Middle Water","0.7","0.005","1.7","0.07","1.09","1","0.15","26.7","2.1","1.3","2.1","30.5","2","8.2","0.023","0.031","0.06","90","10","6","89","4","0.06","0.4"
"Tolo Harbour and Channel","TM6","1997-08-08","1","Bottom Water","<0.5","0.006","3.7","0.05","1.12","1","0.21","26.5","2.6","1.8","2.1","31.7","0.8","8.1","0.03","0.041","0.078","140","10","6.5","97","1.1","0.091","0.2"
"Tolo Harbour and Channel","TM6","1997-08-28","1","Surface Water","2","0.01","1.7","0.06","0.99","0.73","0.31","29.6","4","1.1","2.5","17.5","6.3","8.5","0.005","0.007","0.25","110","10","9.5","138","24","0.051","2.8"
"Tolo Harbour and Channel","TM6","1997-08-28","1","Middle Water","1.5","0.005","1.1","0.05","1.02","0.95","0.13","26.9","3.1","0.09","2.5","28.9","6.3","8.2","0.007","<0.002","0.063","31","12","6.9","103","21","0.067","1.5"
"Tolo Harbour and Channel","TM6","1997-08-28","1","Bottom Water","0.7","0.005","1.9","0.08","0.96","0.92","0.14","26.1","1.5","0.59","2.5","30.5","1.8","8","0.034","0.006","0.031","11","6","3.6","53","4.8","0.1","0.7"
"Tolo Harbour and Channel","TM6","1997-09-05","1","Surface Water","3.8","0.001","1","0.08","0.86","0.86","0.01","28.5","5.4","0.13","2.5","29.1","8.7","8.2","0.015","<0.002","<0.002","310","8","9.7","147","20","<0.005","3.3"
"Tolo Harbour and Channel","TM6","1997-09-05","1","Middle Water","2.6","0.001","1","0.07","1","1","0.02","26","4.1","0.14","2.5","31.8","4.6","8.1","0.011","<0.002","<0.002","83","2","9.1","135","20","0.012","1.7"
"Tolo Harbour and Channel","TM6","1997-09-05","1","Bottom Water","0.8","0.001","2.4","0.06","0.91","0.83","0.1","23.7","2.2","1.1","2.5","33.8","2.7","8","0.029","0.018","0.064","16","2","5.1","74","5.6","0.022","0.6"
"Tolo Harbour and Channel","TM6","1997-09-22","1","Surface Water","0.6","0.008","0.6","0.05","1.01","1","0.09","27.2","1.1","0.39","5","28.6","<0.2","8.3","0.018","<0.002","0.009","33","4","6.7","99","3.9","0.077","1"
"Tolo Harbour and Channel","TM6","1997-09-22","1","Middle Water","0.9","0.008","0.5","0.04","1.01","1","0.09","27.4","1.4","0.48","5","29","<0.2","8.3","0.011","0.002","0.009","64","6","6.7","99","5","0.081","1"
"Tolo Harbour and Channel","TM6","1997-09-22","1","Bottom Water","0.6","0.009","2","0.06","0.71","0.69","0.11","28","1","0.42","5","29.5","1.2","8.3","0.013","<0.002","0.019","60","8","5.9","89","2.6","0.093","0.7"
"Tolo Harbour and Channel","TM6","1997-10-15","1","Surface Water","2","N/A","N/A","0.05","0.8","0.8","0.05","28.8","2.6","0.27","3.5","27.9","1.7","N/A","0.014","<0.002","<0.002","260","3","N/A","N/A","6.8","0.043","2.2"
"Tolo Harbour and Channel","TM6","1997-10-15","1","Middle Water","0.7","N/A","N/A","0.04","0.89","0.8","0.12","26.9","1","1","3.5","30","0.9","N/A","0.021","0.043","0.043","11","1","N/A","N/A","2.3","0.033","0.6"
"Tolo Harbour and Channel","TM6","1997-10-15","1","Bottom Water","0.5","N/A","N/A","0.04","0.87","0.74","0.17","26.7","0.9","1.3","3.5","30.9","0.4","N/A","0.025","0.057","0.07","<1","1","N/A","N/A","1.5","0.045","0.4"
"Tolo Harbour and Channel","TM6","1997-10-30","1","Surface Water","1.8","0.004","3.4","0.05","0.97","0.96","0.09","26","2.8","0.07","3.5","29.3","3.9","8","0.007","<0.002","0.004","17","1","6.8","100","12","0.081","1.8"
"Tolo Harbour and Channel","TM6","1997-10-30","1","Middle Water","1.8","0.005","2.7","0.05","0.97","0.96","0.1","25.8","3","0.14","3.5","29.5","4","8","0.007","<0.002","0.003","18","1","6.4","93","12","0.092","1.7"
"Tolo Harbour and Channel","TM6","1997-10-30","1","Bottom Water","1.6","0.004","3.2","0.06","1.1","1.1","0.09","26.6","2.4","0.12","3.5","30.8","2.7","8","0.009","<0.002","0.002","2","1","6.3","94","9.5","0.083","1.1"
"Tolo Harbour and Channel","TM6","1997-11-13","1","Surface Water","1.9","0.005","3.2","0.06","1.1","1.1","0.05","25.3","3","0.19","2.3","30.6","4","8.4","0.014","<0.002","<0.002","91","8","7.9","115","11","0.05","3.3"
"Tolo Harbour and Channel","TM6","1997-11-13","1","Middle Water","1.4","0.005","2.7","0.04","1.1","1.1","0.06","24.3","2.1","0.44","2.3","31.5","0.3","8.4","0.014","<0.002","<0.002","45","5","8.7","125","6.1","0.054","1.6"
"Tolo Harbour and Channel","TM6","1997-11-13","1","Bottom Water","0.7","0.007","3.4","0.04","1.01","1","0.11","24.1","2","1.1","2.3","32","1.1","8.3","0.019","0.004","0.006","11","1","6.9","98","4.5","0.095","0.7"
"Tolo Harbour and Channel","TM6","1997-11-27","1","Surface Water","1.2","0.005","2.9","0.06","1.03","1","0.1","24.1","2.1","1","2.5","31.5","5","8.2","0.024","0.007","0.02","14","<1","6.8","97","17","0.07","2.2"
"Tolo Harbour and Channel","TM6","1997-11-27","1","Middle Water","3.9","0.005","2.9","0.06","0.94","0.91","0.1","23.9","13","1.1","2.5","31.4","<0.2","8.3","0.035","0.007","0.02","18","2","7.1","102","32","0.068","2.1"
"Tolo Harbour and Channel","TM6","1997-11-27","1","Bottom Water","1.6","0.005","5.1","0.06","0.9","0.87","0.11","23.5","2.3","1.2","2.5","32.5","3.3","8.2","0.029","0.007","0.022","17","<1","6.1","87","15","0.078","2"
"Tolo Harbour and Channel","TM6","1997-12-08","1","Surface Water","1.6","0.003","2.8","0.04","0.95","0.94","0.06","21.6","3","0.34","2","31.6","3.4","8.2","0.013","0.002","0.004","11","1","6.9","94","13","0.055","1"
"Tolo Harbour and Channel","TM6","1997-12-08","1","Middle Water","1.4","0.004","2.7","0.05","1.01","1","0.07","21.6","2.9","0.56","2","31.9","2.4","8.3","0.007","0.005","0.007","5","<1","6.6","90","11","0.062","0.9"
"Tolo Harbour and Channel","TM6","1997-12-08","1","Bottom Water","1.4","0.004","2.9","0.04","0.96","0.95","0.08","21.7","2.6","0.53","2","32.1","3.3","8.3","0.012","0.002","0.012","6","<1","6.5","90","10","0.069","1"
"Tolo Harbour and Channel","TM6","1997-12-19","1","Surface Water","0.8","0.007","4.5","0.04","0.91","0.91","0.08","22.8","1.6","0.22","2.5","30.2","0.5","8.4","0.015","<0.002","0.002","<1","<1","7","97","3.8","0.077","1.3"
"Tolo Harbour and Channel","TM6","1997-12-19","1","Middle Water","1","0.007","4.6","0.04","0.89","0.89","0.07","22.5","1.7","0.26","2.5","30.8","1.4","8.4","0.013","<0.002","<0.002","2","<1","7","97","3.4","0.069","1.4"
"Tolo Harbour and Channel","TM6","1997-12-19","1","Bottom Water","1.3","0.008","6.6","0.04","1.2","1.2","0.1","22.3","2.2","0.4","2.5","31.3","1.8","8.4","0.015","<0.002","<0.002","15","1","6","83","5.9","0.094","1.8"
"Tolo Harbour and Channel","TM6","1998-01-09","1","Surface Water","2.4","0.006","4","0.04","1.31","1.3","0.09","20.3","3.4","0.35","2.5","32.3","3.4","8.3","0.008","<0.002","0.003","17","3","6.2","83","8.1","0.088","1.9"
"Tolo Harbour and Channel","TM6","1998-01-09","1","Middle Water","1.6","0.007","4","0.06","1.51","1.5","0.12","20.3","2.3","0.64","2.5","32.4","2.8","8.3","0.012","<0.002","0.003","16","<1","6.8","91","4.3","0.11","1.2"
"Tolo Harbour and Channel","TM6","1998-01-09","1","Bottom Water","0.7","0.006","4","0.04","1.31","1.3","0.14","20","1.6","1","2.5","33.1","<0.2","8.2","0.007","<0.002","0.005","6","1","5.5","74","0.7","0.13","0.9"
"Tolo Harbour and Channel","TM6","1998-01-21","1","Surface Water","0.5","0.012","2.9","0.05","1.13","1.1","0.21","24.1","1.3","1.3","3.5","31.5","0.7","8.2","0.034","0.008","0.018","7","1","6.8","97","0.9","0.18","0.4"
"Tolo Harbour and Channel","TM6","1998-01-21","1","Middle Water","0.6","0.013","2.9","0.06","0.94","0.91","0.21","23.9","1.3","1.2","3.5","31.4","0.3","8.3","0.04","0.01","0.02","9","2","7.1","102","0.6","0.18","0.4"
"Tolo Harbour and Channel","TM6","1998-01-21","1","Bottom Water","<0.5","0.012","5.1","0.05","0.94","0.91","0.23","23.5","1.1","1.3","3.5","32.5","<0.2","8.2","0.036","0.009","0.021","10","<1","6.1","87","1.3","0.2","0.6"
"Tolo Harbour and Channel","TM6","1998-02-05","1","Surface Water","0.6","0.002","4.8","0.05","1.02","1","0.15","16.3","1.1","1","3","32.8","2.5","7.8","0.023","<0.002","0.018","42","<1","8.2","103","2.3","0.13","1.4"
"Tolo Harbour and Channel","TM6","1998-02-05","1","Middle Water","0.7","0.002","2.2","0.05","1","0.98","0.14","16.5","1.2","1","3","33","1.2","7.8","0.027","<0.002","0.015","39","<1","8.2","103","2.5","0.12","1.3"
